comment_id,body,rating
UgxOsXoeE4wZACqFXxt4AaABAg,loganapolog meus bleach to remov eye,0
Ugzvahmx2UYsXwoxzm14AaABAg,yeah your apolog not do shit,0
Ugxa6JlPEzpT8htPOup4AaABAg,by way his act was god laugh,0
UgztFjL_aa1XohyN4XZ4AaABAg,not forgiv,0
UgxWrisyMBJ5pFndU5d4AaABAg,love how there more dislik then like,1
Ugz3gVk_fJGyU3LSuoF4AaABAg,suck,0
Ugy27tkkJqM7-p4Dzvd4AaABAg,know what forgiv you just not do that again,1
UgywQldcEGnQJGyG6VJ4AaABAg,not forgiv him hes disgust for think a joke btw he just did to not be cancel,0
UgwF221D7PLen7MU9b14AaABAg,he read a script,0
UgwK7oSqCDh5vA2kOv14AaABAg,we forgiv you,1
Ugyd43CQcGqux0khm2F4AaABAg,totali a fake apolog he just care about sub and money he not care about his mistak,0
UgysSkDkYT5RMbo6x7p4AaABAg,hey fuck,0
UgxLHlojX-DQkwtoklB4AaABAg,nob,0
UghACRbPKZYPC3gCoAEC,go go be a sick campaign,1
UgiVvyGEm2izy3gCoAEC,batl in spacewow col,1
Ugi47lr6jQJ6oHgCoAEC,laugh they knew gameplay was shiti so they end it with some hapi cod stuf,0
UghJR4HnwIFkXngCoAEC,be in militari ruin some of dialogu,0
Uggnpi-c5D87qXgCoAEC,like,1
UghtbJBHGoV6nngCoAEC,not buy one,0
UggUg028nUXOfHgCoAEC,everybodi sick of futurist stuf but they stil end up buy it anyway,0
UgiRC7rJ7t9UKXgCoAEC,lok bad,0
UgjiOBtL34tZZHgCoAEC,like game,1
Ugg-ak1t6HwCF3gCoAEC,bad not god not god,0
UgjYap5udxnnsXgCoAEC,know we not want futurist cod but if titl not cod and not know it was a cod game peopl would be like damn sick,1
UgyXUgh_Gcw0msbbKmF4AaABAg,im glad they ade anim like jaiden and theodonesout,1
Ugwdy3_XYebxImsLleh4AaABAg,are we gona ignor fact that alex and guava were like togeth,0
Ugyw--jENbgP02Vj7xV4AaABAg,was wait for theodsout to come into it,1
UgwmzRpLLscgrsKuO4d4AaABAg,was amaz,1
UgwlIY9VU7IUY3St4uh4AaABAg,anthoni throwin shade at paul laugh,1
UgzjiYj2n3hR0OlL2ul4AaABAg,youtub a die websit,0
UgxFqb_6cWlRRH-slXN4AaABAg,sinc when doe tri guy count as youtub,0
UgwgmvXN2mYkz-JbVsl4AaABAg,pewd not in it it deserv no hype at al,0
Ugwkp46h8SWbOPbSnUZ4AaABAg,on trend in australia,1
Ugz2Kqr69BCY-8gkfgB4AaABAg,best part was end,0
UgxLiH9G23WqSa1BTkd4AaABAg,now los wil tri,1
UgxSEv8ZXLs_xmuFowh4AaABAg,oh wow have dremel,1
UgyC5SR8TameLHtwkW14AaABAg,whi do lie to al these peopl,0
UgyCNRQBxC5jcoZ0o_Z4AaABAg,ok nice math but it not a circl,0
UggUUO2iNxO9-ngCoAEC,dick,0
Ugzw8JF29trtCnuL4OV4AaABAg,col,1
UgxBcGB4Kr5xmQCLmi14AaABAg,one of worst movi ive watch it fre on internet but im not gona wast my time on shit laugh,0
UgwdllUPK2tIBoCB3kV4AaABAg,and they thought women are beter than men laugh,0
UgzYRkNId1HdI7vB8RZ4AaABAg,racist bigot nazist rape islamofob hitlerpatriarchi,0
Ugzd7VOCpY7Dqzletjd4AaABAg,total scrap bulshit storycomplet time wast,0
UgyIs31i8N8s8lfNXxR4AaABAg,smart intelig,1
UgwEQy0zuiQzX1zervd4AaABAg,yeah right whos gona watch dogshit,0
Ugw2p1pN0Zx5dBIt7IB4AaABAg,have beter thing to do with my time,0
Ugx1Q32PgqWXeOpHKQ14AaABAg,ghost buster remak have not learn a thing pas just simpli becaus,0
Ugw7ZZlZ1F1C3DyztHZ4AaABAg,yes quen,1
Ugy-YEDtX77AdkVgea14AaABAg,hope arin can get to b son wish guy god luck god,1
UgzkJBbbsZqKeAJiEOV4AaABAg,arianaint no tear left to cri me dure onlin clas im tear left to cri sad,0
UgzmVEjIqEHHfYiYHbd4AaABAg,best video of and so far and so on,1
Ugy0Ct8Wso4GwdStPNV4AaABAg,cher write omg ariana,1
UgzMlRbMQfZZkkYYlsh4AaABAg,,1
UgwpuJ6c6xfwnuShfEd4AaABAg,so no one gona talk about that fli thingi at end my gue that dog flew laugh anyway song crazi god bro am obses love love,1
UgwCA3428ww6HWteTah4AaABAg,cmon yal let view video time a day it shal be our routin til it hit a bilion view,1
Ugy3O2sBeDO8tJTePeV4AaABAg,arian goin to be first woman son to make her song reach bilion view smile,1
UgyFf42djKbqH-DjNJB4AaABAg,not like it love it,1
UgytLIn1Q_0Yi6i_gs94AaABAg,woman wonder,1
UgxvpzRxTvO0-FFTofJ4AaABAg,god,1
UgzijSvmw1AgEVjA6654AaABAg,alway get gosebump when watch video and it almost make me cri it so god it make me fel emot,1
UgzWs2FaSJ1THEUSJUp4AaABAg,beauti song,1
UgzN-i1XR7wojd7UJwp4AaABAg,let get to b view,1
Ugy7m9Jrtghp5VQ8ZtN4AaABAg,not like ariana grandad,0
Ugx24q_LPMHSzFwVosF4AaABAg,fine song,1
Ugzbci5ZpnkPW8kTGF54AaABAg,so bueti,1
UgzgmZ_u-vqw3ma1OKd4AaABAg,poetri,1
UgwJE571yBvlSqMrGOR4AaABAg,preti col,1
UgwUSw5bztVIzhUESDd4AaABAg,how come just found song beauti,1
UgxFV_Img81djE1QiMV4AaABAg,sure it edgi but that a bad thing think track has a wonder vibe solid stori and clear mean what more do want,1
Ugxph4aDhFWUGBear1N4AaABAg,how am just now find gem,1
UgxGWnGO-cxUo_5wpMB4AaABAg,his best song on reviv besid chloresept remix with chainz,1
UgxC7uLsZ3JCNf_PMH94AaABAg,gota love how song end practicali foreshadow second most popular song on kamikaz album,1
UgyI8suZ9lJZXJ5ThpZ4AaABAg,love marshal mather love,1
UgxLPerGqFnepeYFCSR4AaABAg,my two favourit artist,1
UgwXsTflTRb1olAyZZl4AaABAg,fuck love song it crazi it alreadi ben a year sinc releas,1
Ugxiu1pkWC8102udj114AaABAg,peopl who dislik got tear and forgot where like buton was sad sad,1
Ugwp4mQW6_b-6g5A7ER4AaABAg,can relat would have to say anyon can stan laugh,1
UgyIVx-PDAl1N1T-nyd4AaABAg,king,1
UgzucANW-FWTJH_Ac0F4AaABAg,everybodi or a few said song suck or it not that god like it,1
UgwJk1J2h_6KamMQlHZ4AaABAg,love song so much,1
Ugz8I-Baa7bzvD_1azF4AaABAg,gosebump,1
UgxTiWdeFpWz80ZkOY94AaABAg,love fact it a sad song but then he taunt us at end so eminem,1
UgyJGle31P1qeSMMcs94AaABAg,gator was so hapi,1
UgxNGdFSE9VXM8M6eOZ4AaABAg,that last second was hilari laugh,1
UgxqTG48aNc-8skPJfF4AaABAg,some unknown power make me watch god shit,1
Ugx3dlP92MTxEQJSmq54AaABAg,god boi,1
UgwRCjoHNGCGpGE0FJF4AaABAg,aw hes so cute and such a god boy,1
Ugx4CXykj_RsVBsY81F4AaABAg,it lok hapi,1
UgxRw_ZwB9BGVt1a6X94AaABAg,that was so scari rght,0
UgzX3yqYRASkeK4lyup4AaABAg,mei love crocodil now,1
UgwC3lTPBanC7RvLx-F4AaABAg,watch to fel emot onc a month,1
Ugyo2yaYjRQr0-c_vWZ4AaABAg,cri sad,1
UgxgLF6yyp_3OAQ3lYV4AaABAg,how mani time have watch it,0
Ugxh4-7cmhlYdabFBcR4AaABAg,whi am here again,0
UgwgX3ft5agrVskOoml4AaABAg,fun fact stil have a litl hope that theyl eventuali get back togeth,1
Ugwy9efZpzLG6xpKNM94AaABAg,guy stop watch video,0
UgxjpvGi3JpwQWPHCuR4AaABAg,year later and it now at milion view nice,1
UgxZHJwgSV1yOp2jI9R4AaABAg,laugh,1
UgzDJ9Ys5C3JofYZR5V4AaABAg,his hair beauti,1
Ugz9FUqXk2X9BnFGotZ4AaABAg,dave are so col and inspir me so much,1
Ugz7jjOTfYAnCGa2GEZ4AaABAg,song would have ben beter if said ruber duck i love it though also if understand know what im talk about henri danger ep,1
UgwHE0T8MJ0kfwLBYZN4AaABAg,sube right now,1
UgxVBWlIqyXpAO340KZ4AaABAg,jame best,1
UgxJklQQhmMPTKo6gfJ4AaABAg,tht expres laugh god,1
UgzwbbakMoqt_eblrcN4AaABAg,love music video and somg,1
UgxC6fzhcXvWWJIgL3l4AaABAg,one of most beauti of,1
Ugxva7WlQGGdndNd4sV4AaABAg,stil cring,0
UgxOHfwU6kW1bdI-6P14AaABAg,most like rewind ever,1
Ugwy8jX_Fk7MyN5Lz-Z4AaABAg,video disrespect smash mouth thumb down,0
UgxOLF76tAqszrJPdpt4AaABAg,one so far my favorit one laugh,1
UgzDDlhuH8FBJieQWyV4AaABAg,like that slap,1
Ugy-NA53YW43PLc41hZ4AaABAg,has to be wors than rewind in my opinion,0
Ugzvzcq0nYholKb2KpV4AaABAg,ayo was a banger to bad there aint no pewdiepi or mrbeast laugh,1
Ugy4VoaOjzf9tvzRH2p4AaABAg,yeah def like a milion time beter than rewind,1
UgxBW0d1MCDDN4fwrBl4AaABAg,mrbeast rewind youtub rewind,0
UgwuWbu7AoiARfp81sl4AaABAg,last god one made by youtub,1
UgwU12wZ7h1GuKb88yR4AaABAg,they are not vibin pathet,0
Ugy8MeqCIwSfWsxUHSl4AaABAg,hand down has to be best year,1
Ugy00qqLcJ2KBZBLvj94AaABAg,reali excit,1
UgzA1A7M1fG008tEwWx4AaABAg,cant wait to hopefuli work there someday,1
Ugw59wfM2oS6CDo-oZ14AaABAg,spacex beter,0
UgxwMETbQOXkJb89tbN4AaABAg,when can move to mar sign me up,1
UgyFslNLwIA8uiuXprB4AaABAg,thank you,1
UgwWvVhiRjH3KT_JBxt4AaABAg,put youtub rewind to shame,1
UgwHqhebAf8S1_9wRq54AaABAg,cant stop watch it over and over again impres epic,1
UgwzvTByrTrB2H6ti4x4AaABAg,glad to se this thank,1
UgztHWmPM-5x8nxuzLx4AaABAg,they not hate em they just envi him,1
Ugxpev_WrjATeNap7Qd4AaABAg,where are my peopl at,1
Ugyxi0eKsefyb29gcYN4AaABAg,beauti,1
UgydQrtCLgSjKFOmtpV4AaABAg,love song,1
UgzV2BOaCXUJaqMOJFB4AaABAg,constant hi tempo god,1
UgypxooCsBt6fDu7P4p4AaABAg,love dodg,1
UgyGJ5W0mRknrAi4pG14AaABAg,eminem best raper ever,1
UgzIQ1R5tsYqjrPXqxx4AaABAg,not know whi song not get such high rate for me deserv to be on top,1
UgxFiJdy2CbB71H5DsF4AaABAg,with respect from ukrain truth word,1
Ugz9X-dvSs6sn9RMMbV4AaABAg,whenev click ani song of eminem it then take me hour to click ani other video legend understand,1
UgzavoY93wq9oxhJJ9Z4AaABAg,love love this song kilin it eminem,1
UgzQvW97E9vndp1s5zN4AaABAg,thank man,1
UgxpHz_6CC5DDNu5gaN4AaABAg,from philipin with love,1
UgymCeq9ayeNHeR8mmx4AaABAg,eminem awesom smile bad is al got to say to hater,1
Ugz5ANPOzF_hboQ7Ssl4AaABAg,love to eminem,1
UgzrmF8sms6SyKvne054AaABAg,omg give me chil im sori but can never say star war beter then marvel there no competit,1
UgzKo30K2ynYX3HdLbF4AaABAg,movi was x beter than endgam becaus not know what to expect and how it gona end,1
UgzHLIX8SGwS3LoaX114AaABAg,wish can go back to when trailer was releas so can fel hype again,1
UgxsDVKzJG0WJSn8PJh4AaABAg,gue what it stil give us gosebump,1
UgxbsRpcNxIchnaP6sJ4AaABAg,who al here after watch master and kgf laugh smile,1
UgxWL6NQnqfPoqk68Wd4AaABAg,best movi ever,1
UgzdiAlS2Kgu9oVXCDl4AaABAg,movi wil becom a nostalg critic in futur,1
UgzsP5eLVhKiVQvt5AV4AaABAg,rememb how hype was,1
UgzXbAmTCuwddg-Ppi14AaABAg,movi was beter than endgam,1
UgyfYkQaPNT9OyyTuTh4AaABAg,kgf on way break your record,0
UgyF3tKwn4gDzTbNCyZ4AaABAg,kgf come wait for it,1
UgwIIuneNwjJVBOm6FJ4AaABAg,no trailer,1
UgzWiTmFyk3CHCy8nUd4AaABAg,timel masterpiec to be archiv,1
UgyC0iQ3Yk5TSqIi1IV4AaABAg,ind was pleasant surpris,1
Ugz8PQ_BSNvzPpcyoG94AaABAg,dang that rap was actuali great,1
UgzNyPqNVz6ADAlXB-N4AaABAg,he like youtub moral compa that also unfilt,1
UgyslNBWsB2TgntBQlR4AaABAg,how fuck retard are peopl wtf,0
Ugwx9II_Fkmd4o2RqhB4AaABAg,lokey that was fire,1
UgwEtMc-YyIL5rwonR54AaABAg,love that shirt say shep nice,1
UgxfiNoPgWdRLmaXqs54AaABAg,not care about simp drama video stil gold,1
UgyK7tPt0zjVPiShZRJ4AaABAg,bro just came to check out for nostalgia sake and realis year aniversari of content cop lok at that,1
Ugy2lylDCBTbsEPrmq54AaABAg,now how teach teacher,1
UgzHEmx4eIdt4ZU2BdB4AaABAg,best ever,1
UgwIGsAqWk6yr51rb-94AaABAg,thank for vid now can take my ap test,1
UgxUev81FRC5bnkoiqV4AaABAg,whi do we have schol,1
UgyRCZCqyCK9v1g68sV4AaABAg,whi are we stil here just to sufer,0
UgwAxKlbWQqKznSyhCt4AaABAg,come back here onc a month to watch,1
UgzPu0HXgxwBCFG2dep4AaABAg,peopl were in right,1
UgzEVysLW5ntKaFH7s54AaABAg,was last god one to be honest,1
UgwToT2TbrWHixTVWJx4AaABAg,mis sad,1
Ugze-bUgMMjb99EJPSd4AaABAg,by far best youtub rewind,1
UgzezKDqC1gwbLZn_7h4AaABAg,not bad,1
Ugw0dD6wd-hz3mCdyRB4AaABAg,best rewind for me,1
UgwjGLoD0t93AHeWo-h4AaABAg,dan howel in a vest best thing ive ever sen,1
Ugxl44mAWwD2jrrm0OJ4AaABAg,agin where kpop,0
UgwAxvLxnIyxYIYAcCZ4AaABAg,mise,1
UgxnwAeOfSFTL57kr-N4AaABAg,when rewind were god,1
UgyGJ_rWqiY1VBgbz3R4AaABAg,at least one god,1
UgzNueIL8wdYCNEeOpN4AaABAg,mr beast rewind stil beter than one,0
UgwE8tWSI6-TXAiV2M94AaABAg,best rewind,1
Ugz3nTtIa9O0iLtIcVh4AaABAg,just sad,0
UgxUBvnA6skJEtml4Rx4AaABAg,like video,1
UgxWqY1JpfKEx5GScb94AaABAg,that beter than rewind,1
Ugwozn7QhskpvkrFqfF4AaABAg,best rewind ever,1
UgxcOMNww8EeZ1oS3Tt4AaABAg,gold,1
UgzBc3B1eZOUVIiVRe14AaABAg,ah god old day,1
UgxC__XfiM1XBSWFpb94AaABAg,was first rewind ever saw man mis sad,1
Ugylq0XNU81ApXbmUNN4AaABAg,best youtub rewind ever,1
Ugwz2FDTEWpeO5dj0154AaABAg,se how do thing right,1
UgzuJBkomLbRulKgpQJ4AaABAg,freak hilari love it god,1
Ugyn-J6ypQ2_87jDYzR4AaABAg,love hari poter shirt,1
UgwAi_udUG_IGX6-r9x4AaABAg,she made dolar from video damn girl wish could do that,1
UgwKTwrnL8ApnnJUa-l4AaABAg,who els watch liza in dure quarantin becaus mis old video,1
Ugxt3PeCJqidkuBGx094AaABAg,shes so preti smile smile,1
UgzZFPGxoQhS8IFiLYB4AaABAg,report becaus said a bad word laugh,0
Ugwg4D7OmptrBtGZkcp4AaABAg,not believ he was onli seventen,1
Ugxvuum5_7qaOhA31GJ4AaABAg,alcohol cant freze dumba,0
Ugyt1-xpjUjrLzEgMC94AaABAg,selena so preti smile,1
Ugzr37P5pG_akdIFVXd4AaABAg,best video,1
UgwNs74YhgS48JCCu4B4AaABAg,she so down to earth,1
UgwlTYPpYqc-Doke5Vh4AaABAg,she cant sing,0
UgyFDQ15OPNZlsjm2EF4AaABAg,like her finger,1
Ugy7IWHXMVGfqu2M01p4AaABAg,jame an amaz singer just to god,1
UgxQeq9PXbwlbwg2mVp4AaABAg,shes so real tho shes not extra or anyth and can se it on her cloth xd what would wear on a tuesday,1
UgxU_SD9TMttcgdOJ5N4AaABAg,your show be set,1
UgztC2aVhzwAiE3FM6J4AaABAg,she such a vibe,1
Ugy3Ul205Y_-_Oa-Wol4AaABAg,best video ever,1
UgwDCCDJodw4BcPoBjd4AaABAg,laugh like song,1
UgzC-J10HsAkuSRd0_V4AaABAg,gez laugh whole video love selena wish cud met u,1
UgzqziT9CpyGmgbMIy54AaABAg,she sem so awesom love it d,1
UgzkDK0TpRN7KAVzLO14AaABAg,audienc sound so fake,0
UgwKQDW0uK-dt5p9ukN4AaABAg,selena so preti by way am a girl,1
UgyFsr9EzaSLHG6E_5l4AaABAg,omg start clape unconsci,1
UgzYWV79vOTQfA5J1Zl4AaABAg,jame reali cute tho love,1
Ugw2sy1b1xfyWdmuJIt4AaABAg,shes so beauti and amaz love selena gomez your best,1
UgwuYj-w26ZBaPtKEkN4AaABAg,my favourit introwhat up bros my name pewdiepi,1
Ugx8V2lOJUVEzGbqCFt4AaABAg,like this congratul,1
Ugx5eDkE-idXsl2igPh4AaABAg,col video,1
Ugwqv_ivqpAA3_F6RJx4AaABAg,man legit,1
UgxrNH7-Uk_R2dphq3N4AaABAg,and col,1
UgydD-f1E05qB3LdYXx4AaABAg,got my paper play buton yay ar at,1
Ugz039M63xmPQ80L9_x4AaABAg,fuck,0
UgwtWhBsUhYvhlGp9wh4AaABAg,subscrib me,1
UgxukHCVrsDEM4jY6cR4AaABAg,god,1
UgwS6jR3Bze1mH1416t4AaABAg,but at least a thank you sad im hapi for but might mark yourself to respond or put heart to coment love,0
Ugwgevc-zK_wVze31QF4AaABAg,give me chil everi time,1
UgyVSPRbLvCHHIZIaRp4AaABAg,here in stil as beauti as first time watch it,1
Ugw1IDrVIPLmiIbrbth4AaABAg,cant wait,1
UgyfB4MBe65yB3CSX0R4AaABAg,was best youtub ad ever,1
UgzVn2VnaoA3NzgPCEp4AaABAg,best trailer in unirvers,1
UgyFflT4ZjygFV1F-Jd4AaABAg,there wil never be anoth game like and it honest saden me,1
UgxXduxa-IXIGQJQHNB4AaABAg,who also come back to get gosebump from this,1
UgzAc56dsO6R-Yv_tV14AaABAg,oh reali like scene,1
Ugy-G4MKizFCdptJqdt4AaABAg,year later and stil lok awesom,1
UgxfCoE6Yknwg1WyR714AaABAg,best trailer ever made even after almost year,1
UgyrMAFunBJqV-8T1NR4AaABAg,was releas on my birthday best birthday present ever,1
UgxwMOqKb-0vxwkWrmN4AaABAg,kep come back just love it so much,1
UgzQXPo2GvruwxVWkVl4AaABAg,am almost certain that song make everi trailer beter,1
UgxZRHTvSU60JNidoOp4AaABAg,if onli game was made for next gen consol man it would have ben best loke game ever,1
UgwSTYpKice5iy9EQFl4AaABAg,god stil amaz,1
UgwEsUtSx3wdlcKaobt4AaABAg,everyth about game so god in my opinion stil play after year,1
UgzWv4dliv4yHcxrTNN4AaABAg,what a masterpiec,1
Ugw2fwh9eYxDxlyRPbR4AaABAg,best reveal trailer ever saw,1
UgzUm9eVVpLF6YrC8Jl4AaABAg,legendari song for legendari game,1
Ugxgu6byfVRFVXbu90h4AaABAg,pres f for batlefield,0
UgwNiCnMsVOEVB7upUp4AaABAg,crazi how year old game lok beter than most game of nowaday,1
UgwEjL5TCeRUlHTPz5N4AaABAg,batlefield last god batlefield game befor franchis die as a long time bf fan break my heart how did it end like this,1
UgxkE00vgsDcC7Uk6Cx4AaABAg,im not sure il ever be as excit for a game as this trailer blew my mind when it came out and stil doe today,1
UgxHsIoVQWgmnT_7ABd4AaABAg,what a master piec,1
UgwE6FG5si53yQ_kGYV4AaABAg,best music,1
UgwgdGWDOKO5fGDUMRl4AaABAg,best trailer in game histori thank ea dice we ned a new batlefield to destroy those fps game out there,1
UgynQsU36897SN4psuF4AaABAg,one of best game ive ever play in generat,1
UgzUytN_KtAJsWnUW714AaABAg,best of best,1
UgxG6F82eEqN05YJNY14AaABAg,best game ever,1
UgwD6a56B03DK0Imfat4AaABAg,best modren game trailer ever,1
UgyyZHlx1cQ78PIG9794AaABAg,was one of og like rolex,1
UgycQLaFVxgFmaRf7gl4AaABAg,trailer gave me chil ea can do right,1
UgzBc1Cq50bWxqcG8rd4AaABAg,who came here for relief,1
UgzNe9oYl4csgX5dJtF4AaABAg,no substitut of song,1
Ugxz7zdH1PpyyTDhSvx4AaABAg,let se how mani legend are watch in februari,1
UgwXhvCEd8JjruuIzpF4AaABAg,like,1
Ugys45mLy9ZTyCwOk694AaABAg,smile god,1
UgynzajYGQSvCwjScLd4AaABAg,like,1
Ugy4kCwgDLI3m6YL0Ht4AaABAg,earphon plus ful volum legend smile,1
UgyrfBwfUmgVwC0h0R54AaABAg,god surpris,1
UgxYLFHuIcSdDUbrlRR4AaABAg,want when enter my clasrom,1
Ugwrt9Zb3-ig9O9zg254AaABAg,,1
UgzPuWnsq8SmdZ1FJOB4AaABAg,veri top bro,1
Ugxsjuv68tfXkCI01EJ4AaABAg,bra idol like song bra,1
Ugz-ZBwTroVbkG9slh94AaABAg,laugh god music,1
UgyzPBH27hRHGDhdsrB4AaABAg,subscrib to your chanl,1
Ugzit9s0p8xxBlaHld54AaABAg,are my favorit youtub eva,1
Ugzk_7J_4GJTHMGLaQd4AaABAg,are so funi,1
Ugw9xXUZncmz6Mqx4wl4AaABAg,wow she so famus,1
Ugxd4H0BOWlnL47uwRV4AaABAg,anyon like for,1
UgyqARpwOrfAsOGroWt4AaABAg,yay it at milion like,1
UgzDAD10wYcXnpT-oqZ4AaABAg,love mil,1
UgwmrHJlHVaIHQumZZZ4AaABAg,col,1
UgzfRegPj3iAMhSwocR4AaABAg,he lok like goni hey guy,0
UgziW9xBYErHQLuydV14AaABAg,,0
UgyXnf_E01UGOG2PqvR4AaABAg,ridicul,0
UgzmkiBfTcJtwFhuAAB4AaABAg,fake asf fake reaction,0
Ugw8IaIcXxRwyiX_Jtx4AaABAg,york parent a racist so yo get what deserv,0
UgwQARi6rNSU2SnxWT14AaABAg,it was iron bad,0
UgyQv5Dj1ycXD961VKZ4AaABAg,what peopl fel sori for world trash,0
Ugyasy1JCWZTMWt9A054AaABAg,his mom racist as fok she cant even lie,0
UgxtJTB0G1_6xP1v8kV4AaABAg,orang man bad nice job fake news network d,0
UgxjpMQ-nQU7quYgMwV4AaABAg,clinton news network back at it again with fake news,0
UgxuW3f7Dm2opKh_0I54AaABAg,laugh a stretch cn,0
UgzoWRmzmMPTylYIQft4AaABAg,just do quick research on web and youl se how fake cn,0
UgyvBQkKvm1MkGo_1UJ4AaABAg,wish donald trump was fake,0
UgzBYTo1ychqyZmhhoN4AaABAg,sigh it like their tri to prove that theyr fake,0
UgxnVc6sSBQPVDfbie54AaABAg,cn kil yourselv,0
Ugxzb4VOuuHljhKS2614AaABAg,republican are worthl cocksuck ruin america,0
UgwXPLJ7tsqkKVSM4P14AaABAg,imagin have to pay for steam,0
Ugy7UPhfWt0CpxyAa054AaABAg,whoever like this fuck you,0
