comment_id,body,rating
UgwzyOax_drXWG3jOiN4AaABAg,spoil as rich kid spend dolar just leav machin,0
Ugzv58zTMeZfpDgPMop4AaABAg,knew fake,0
Ugy-UnErAg23Btoph3x4AaABAg,mese up,0
Ugw4WM4x9DueZbBScdZ4AaABAg,fuckin hate rich peopl,0
UgyE8i_ojjhTiG6eUE14AaABAg,veri bad act,0
UgzMQEKfKFVAIaA1Yqt4AaABAg,so fuckin dumb,0
UgxS4PC3-OY2z2QDSDp4AaABAg,must chose tmarket,-1
Ugz30Kp33HpylWmJOrp4AaABAg,got gilet ad on video,-1
UgyjbGzSgblA_tO5aV94AaABAg,wast your phone,0
UgxzFQCtmIGfv3t5_fx4AaABAg,everi iphon fan angri as hel mayb becaus shit stupid how phone expens,-1
UgzCqacTA4aRen3zvB14AaABAg,it scam,0
Ugy-fVAHTGJFm6DvUV54AaABAg,stupid moron buck bo,0
Ugxez13EeojXhaKiuZl4AaABAg,honesti think he put fake one,0
Ugy7Q_cvVoVoKTz6ghR4AaABAg,where did his id go did he even got back,-1
UgwkJNhd1_iWEuxZW3F4AaABAg,whi do we hate him,-1
Ugw77Qh8rWs5hTqH-NN4AaABAg,red truck on right tho,-1
UgzELI5ThC5uLQixSmZ4AaABAg,think they sold him fake iphon laugh,-1
UgzfhFAHK2rIb0yLqN14AaABAg,fuck stupid dumba,0
UgyxdggQJSizsv_xxi14AaABAg,clickbait,0
UgwK2VFhDPgWW0ax0MV4AaABAg,man drove compton al place im shock not get muge laugh,-1
UgyOTtXd2Z4adP0CIa54AaABAg,your welcom,-1
UgydJuVNsisDMWZ-VGF4AaABAg,no,-1
UgyUwNVs0w1mkO8q76R4AaABAg,video aw,0
UgxLujJHwjom5Oitoid4AaABAg,he left his iphon but with video he got more than,-1
UgweZbeXOZlKHnK1-VV4AaABAg,whi fuck not recycl it selfish shit,0
Ugysny-ZwJMFKDHmpWV4AaABAg,dolar,-1
UgwfaeghydkKi2C8rWR4AaABAg,pise me of,0
UgzdxC_idplx2D9wa_F4AaABAg,fake iphon,-1
Ugxdu2o445Mqie4Qz9d4AaABAg,who tok pictur,-1
Ugzco8LeA2oURZFCRG94AaABAg,think stupid nef phone shake my head,0
UgxXLuLtkJx0puPEbJN4AaABAg,peopl btching about how he gave up buck for someth stupid he has made back time over with view on video laugh,-1
UgjVVUkF3LLWNXgCoAEC,lok god,1
UgzqT-j0-KOMRdJeujJ4AaABAg,got fines bruh,-1
Ugw7QnkMseKDYYRgyxl4AaABAg,guy just want punch him,0
Ugw-S3YVBeB4rlHHSm14AaABAg,deandr jordan deserv be here,-1
UgwNcauHhegxkkiywtJ4AaABAg,coment by portman reali stupid,0
UgzJ_an0fnX9clQs5nZ4AaABAg,fact we have acknowledg they strong women make them lok reali weak,0
Ugz19c8cLf9ppgR16oV4AaABAg,bunch hypocrit where were they when cori feldman talk about kind practic back day,0
UgwRKko9l6-Uge9HID14AaABAg,fuck golden globe bunch rich snob think they gona make difer,0
Ugya4mI019721as_zbt4AaABAg,fuck women women shut up,-1
UgxB6kPyysSovh4HO1N4AaABAg,snub for bladerun,-1
UgyRLJtN3uYYSILOD2V4AaABAg,coment someth nice on my video for sub no joke,-1
Ugx-4nI4Li4zCSFQV-14AaABAg,femin fuck joke liber shit went overboard,0
UgxCvUUqlzQKe3iAedV4AaABAg,jesus whi not just make whole separ award show just for women,-1
UgyXaZaAmhhP9iq_FOl4AaABAg,worst golden globe date these highlight were shit noth but feminist bulshit,0
UgzT2U9oOAl6Lz0hzaR4AaABAg,idiot give other idiot award pathet as hat,0
UgzFWN9JIK_xx8i3gl54AaABAg,oh lok polit holywod weird said no one ever,-1
Ugy1fD2MIYIUCOxSw0V4AaABAg,just like blm movement when they bitch about no black pl be nomin give few month none wil care,0
UgxB3vAEEMwzHnE4wUd4AaABAg,fuck feminist,0
UgwqpL7exg-QNEw3pgR4AaABAg,same old star gete same old gold trash holywod suck as bal,0
UgztLoAumpAnhUAWeYd4AaABAg,celebr politc go togeth like crap pis,0
UgzPkd-eYJttRZC2MpN4AaABAg,speak tol oprahyou big one,-1
Ugwnvb3-am-k1F-2VF54AaABAg,not put tomi your thumbnail if your not gona mention him fuck,0
UgyyZWiW_-ne-mR6AkB4AaABAg,when ami poehler mention mansplain knew shit would be bad,0
UgxCmBmWPOl98F8GgUB4AaABAg,oprah stop send actres wienstien rom sick bitch,-1
UgxGQoeL2ZitR4lekPd4AaABAg,bo bo bo bo gie,-1
Ugx3WXMMjhlxQApo08h4AaABAg,can they just fire guy alreadi he suck,0
Ugz_QIpO68u8IxeP9S54AaABAg,me or doe he get wors everi night,0
UgyjxUUSRy7CW3m73bx4AaABAg,gez lawez pepa chese guy suck,0
UgyhyZ01FZ0p5ctt2sJ4AaABAg,dude comentari fuck whackbr gus johnson or pat mcafe,0
UgyQHKkKbcLAkq15bMh4AaABAg,wait sure cringement,-1
UgxqRrDbov6rDxr0l4Z4AaABAg,stop skr skrso stupid,0
Ugx-yvHv5K1sCiGiJS54AaABAg,he destroy my ear with his fuckin scream,0
UgxqUtdqni7i-O_RFFJ4AaABAg,imagin how he pick up girl not,0
Ugyq50AK8UHaM0cbD954AaABAg,what song,-1
UgwwXLnR3iDdQ81ikgx4AaABAg,coment suck,0
Ugwim5kWSOLHlJIWcd54AaABAg,most anoy comentetor ever,0
UgzPvT2dGqCE-13HB694AaABAg,cring dislik like,-1
Ugxm1szLhsMtuYNTUGZ4AaABAg,coment funi laugh,1
UgwLXWE4LZtmILwQ7Dl4AaABAg,guy fucken trash make my ear bled,0
UgxrUNNRghNTdVRNtqB4AaABAg,cringement name ro parish,-1
UgyNX3O8eFG8NtfdTEV4AaABAg,not your averag cring advanc cring,0
UgynOvWwNvh9RJQRDJ94AaABAg,my god guy should shut up pls,0
Ugw_lDj6I75DbJ1j3pJ4AaABAg,ομg mani dislik hope they watch our refus cring,-1
UgzgnuXym9XWSdlcDH14AaABAg,dislik come,0
UgySn7yTSWAwIBabrEx4AaABAg,man legend,1
UgwZyAWcXJishcEz5yl4AaABAg,whi fuck he scream for noth,-1
UgyK3JnkLdzucT1ihap4AaABAg,lok usuali not mind coment but holi fuck how can not cring at guy,0
UgykGdzXC9f4qOXu21p4AaABAg,most anoy coment ive ever heard my life,0
Ugw4l9H3heAHvWMCsaV4AaABAg,guy shit unreal,0
UgwPz21Dn0NpeOWc_Ct4AaABAg,now know tok pirat guy for grant,-1
UgyWr42dtcN724ljEvJ4AaABAg,hate when he say bas drop,0
UgzexwnFhP7_FtCOqd54AaABAg,dislik everi video coment,0
UgypO_Hm97prO_ME_QJ4AaABAg,dude ned tone down on corni line asap cant fave top s with schlock it embaras sad bad,0
Ugy5u8rRTUkPEKnFpKd4AaABAg,cringeman at his best fck,0
UgyYL5bFkIqpz120CHB4AaABAg,cringement,0
UgxS4KE6x4V7h7Dk_VB4AaABAg,day row come on nba,-1
UgzyNNOTYuVjyvj4ig94AaABAg,laugh guy man hes to much,0
Ugytvyc7h0k54SGx0_h4AaABAg,m m m oh yeah wtf xd,-1
Ugx0mHkiMprzMlhtHOh4AaABAg,carer high for cringement,-1
Ugwshvjmf9l1A_tUpcZ4AaABAg,pleas dislik video thank you,0
Ugxr94CUddyx1jKqNCV4AaABAg,fire niga hire chris smove shake my head,0
UgxhpCdXMS7KDFShNaJ4AaABAg,to much cring one video,0
Ugz78RvaC-eRN9ezB7t4AaABAg,skr skr aha,-1
Ugw9qXBMr3DUvSFwO894AaABAg,patriot own steler warior own leagu,-1
Ugzw0uK4ZGRxPNhHOf94AaABAg,audio rape lead ear cancer,0
UgwsvtG8cZmcHp_jynx4AaABAg,anoth talent mathew pose,1
Ugxn2Ag15UkrVAtPDh54AaABAg,kinda love this it not mumbl rap bs plus mat lok hot,1
UgwSEMlR6JDf-DM9lZl4AaABAg,damn hot garbag,0
Ugy1Wp2qqlNY2212gCt4AaABAg,love mathew kile,1
UgxgjfITs-prp08s4i14AaABAg,same amount like as dislik,-1
UgxMbgcjhXRKA2gJ3v54AaABAg,k up k down wtf,-1
Ugxv28EU_oNlNd7b13h4AaABAg,dang mat kilin it,1
Ugwq8nzzE3fTJedN9zh4AaABAg,gros,0
UgxB2ypVR5BNciy1qQZ4AaABAg,,-1
UgzYexcaXBJ0LynLTOF4AaABAg,im hela late but god job mat,1
Ugyni2W3FKuZDHttnjp4AaABAg,definit not deserv dislik on level,1
UgyukBrzkLO56R6AYtl4AaABAg,made me cring out my skin,0
Ugxr5x-GjFOABloQKV14AaABAg,bro when next song not let hater stop,1
Ugx7Jr9kZFS_h2U-5454AaABAg,pope my head today forgot how hard they went,-1
Ugy-s0T6kmL-9vhwlUN4AaABAg,leme gue mat,-1
Ugw_yUIuD020h9TcGIZ4AaABAg,under,1
UgxiLV-kEK9l6nM4h154AaABAg,did gogl these lyric,-1
UgyavCqis6yNLKRODwJ4AaABAg,be honest first guy actuali decent but mat other guy just bit cringey,0
UgwT9F3OFVNxlrwMgDl4AaABAg,sick beat mat sick beat,1
UgzbR7lkM_Vgy4Semn94AaABAg,laugh,-1
UgxpikXbm4-RUXA12IF4AaABAg,ay he went hard,-1
UgxhGjlg5C0oWhm5Xvl4AaABAg,k like k dislik xd,-1
UgwKto97pMKGpKs3LCx4AaABAg,ey actuali preti god,1
Ugwlol-hYjA8jK2hLJl4AaABAg,they rap like bug buni space jam,-1
Ugw3gu1PJM0Kz2z1Cz94AaABAg,laugh na dude sad say but godby,0
UgzrxlyZqaH52PdzLcZ4AaABAg,k ki say,1
UgzzQmi5kDSerhBgD_h4AaABAg,mathew lok great,1
UgzpvNChYrZYcLASy3B4AaABAg,what angri,0
UgzQg1V08S3Q3ilcNAB4AaABAg,youtub song actuali did enjoy whi mani dislik,1
UgwHsInz3J77M8igp1h4AaABAg,harvard my citi,-1
UgytN7D5fIIuE-zAwsd4AaABAg,cute,1
Ugzh1D8jSdE9TaJbgWV4AaABAg,not evebodi an artist,-1
Ugysmml0mC5bdlPhp9p4AaABAg,not bad at al,1
UgxZMDndC8LgCqpm6bV4AaABAg,no just no,0
UgwlN8vvfgvoYXoMY714AaABAg,my smal crush on mat grew like time dure video oh my god,1
Ugww-V35HzQqIUrUFlV4AaABAg,sound like distrack literali everi singl view hungri youtub exist love with pasion,1
UgwxU5U7bMSRipXzDsN4AaABAg,we love mat,1
UgwQ5RfMCJ9k1fqiVxJ4AaABAg,where at my we day,-1
Ugypujj2gTNW-4kZX5V4AaABAg,have more dislik than like on videowhat that fact,-1
UgwHbe9md0_D1zWvS-54AaABAg,mis al your clone comedi skit,1
UgwtzvFeXXNiygsXMXZ4AaABAg,have stop make youtub video sad,-1
Ugw9QUzHLQToXj39W_R4AaABAg,where did fire come from,-1
Ugw-efkNuhcLvhQWWwV4AaABAg,it sad chanel slowli die sad,0
UgxREmOjiLQksLeYWup4AaABAg,love it,1
UgxXCcRwWYoLuFZBNt14AaABAg,fact wil blow your mind,-1
Ugxzgl2cSYkUKTOHhBh4AaABAg,like tbh just ned find true mean behind song,1
UgwNpfyvzcg5k0iaeYt4AaABAg,love matew im glad did this reali do like it,1
Ugwu-vMObjrLcKcp9Vl4AaABAg,come back mathew mise,-1
UgxiAkZmC9SuZCofT8Z4AaABAg,mat can lok like mac miler,-1
Ugz895DrhGO4CvsEgMJ4AaABAg,alway knew mathew gangster,-1
UgxBm44OX3XObYe6L0t4AaABAg,reali do love guy but song suck pleas not hate me just hate song,0
UgwE3ahCgpukRqHCxnZ4AaABAg,mat chanel unfortun dead,0
Ugw9LW9_xS4qaJGzGrl4AaABAg,chanel oficiali dead,0
UgyFe7JzVN9j-u2S76l4AaABAg,dope song,1
UgzCCpibt7SM817AW1h4AaABAg,laugh more dislik than like,-1
Ugxvl4ABaB-h6d-fTx54AaABAg,also just wana say kemstar,-1
Ugwx3whJSBrhl1RWulF4AaABAg,reali man thought were col but now your be like everyon els,0
UgwQaf6sP1aMhCxCrMp4AaABAg,who saw swozi,-1
Ugy4UKqKu4r0-wEZ1N14AaABAg,loke through coment wait se hate coment becaus dislik onli find coment defend song from dislik,-1
UgzxQLHUPVLupPSPy414AaABAg,whi just whi,0
Ugwa3gd-Op6dPLSHm2Z4AaABAg,first rap ive heard with real meaning lyric,1
UgwtXzhj8jTwd7ak-VR4AaABAg,im go go with no but kep tri new thing dude,0
UgwjIlNyPye72kuiaFl4AaABAg,huh,0
UgyUQ-wjcXqJI9wKPDV4AaABAg,mat se what your do new direct col but mayb should start up side chanel for your music stuf,0
UgwzrigqXW2AaPXmKzt4AaABAg,can pleas go back your regular upload schedul,-1
UgwvsrqXO4zMkxvhpDp4AaABAg,how prove your man not disabl likedislik bar,-1
UgyNP3XZqi14RRg8pX94AaABAg,fel sori for mathew right now,0
UgwfGm-2BdMzYCMztP94AaABAg,cant say like but it not horibl it just not my type music,0
UgyMtH-sjSW9WuTbtzl4AaABAg,song ok dope,1
UgzzYwdgiNQoQ2lC5XR4AaABAg,when gona make new video like fact blow your mind,-1
UgzxzAbAAJj_qRvFMGR4AaABAg,love your stuf mathew,1
Ugzy5pgqrGHmzIX5rrB4AaABAg,what go on santoro your chanel done what expect from you fel beter man,0
UgyjX1OCwKtvMHlDiZl4AaABAg,much hate music video got,1
Ugw4dY6kV9fCrQOB9KB4AaABAg,mani dislik,-1
Ugzm4ee8xupZC4ewWGt4AaABAg,one most cring video watch late,0
UgwAyMdOeO3oaUiV62B4AaABAg,long time fan mat but just cringi,0
UgzmQY7XanMIk8NHMVV4AaABAg,more dislik than like,-1
UgxA1B2jDe0uZ1So63N4AaABAg,at least beter than jake paul,1
Ugxo3Ly0lNtnQryVjz14AaABAg,my onli complaint mat line couldv ben more clever it fine video whi al hate,-1
UgwW5f9Mj_HgWx1EB9x4AaABAg,pleas not tri rap with those hors teth ever againwait not some girl beat up,0
Ugwq8NUnOLALH4Uo8JR4AaABAg,k dislik k hater though few might be those automat dislik bulisht,-1
UgxcERakFd-pyslvc394AaABAg,col song like,1
UgyQ2NNGS9qu-dkMZXR4AaABAg,not like mixmast but song awesom wel done mat,1
UgyBQiiYv5jr1O3r49p4AaABAg,like it,1
UgzoDHEuxU3-YlQj8EF4AaABAg,o my god best song ive ever heard mathew sound maze,1
UgwwQQJnrI8E8GkNfwF4AaABAg,certain beter than jake paul kep up work,1
Ugxt3dM0py8DcNKrxQR4AaABAg,music music tho leav song with mesag profesion it everyday bro beter becaus it got rhythm,0
UgzJTAuMmz8A5v_CHy14AaABAg,trash,0
UgyECAF-R5negCi1RN54AaABAg,whi peopl dislik,-1
Ugzh9WxJIm12V55ebsB4AaABAg,damn like straight up damn,1
Ugx403Pibd2KCS7dyMh4AaABAg,should bring back your game chanel,-1
UgyKsi14DRDSsONPUch4AaABAg,man song deserv more like than dislikesnot be hater,1
Ugyk3-Gb5OsnHQFbhDx4AaABAg,nice vocal,1
UgwW_6v3eKaGC753pNt4AaABAg,use like mat but not anymor he fake,0
Ugz1jbIHlNWTsvtbfNt4AaABAg,cancer like thing mathew santoro has,0
Ugx8zxadi2-291wy_8l4AaABAg,bad,0
Ugwrbe_wvKpc60dTRWJ4AaABAg,got rid my dislik just raw pleasur dislik shit again,0
UgwFkh0OzGCht7zlJkZ4AaABAg,lol just trash,0
Ugy5_sGmFR_Dbd8CBHd4AaABAg,never knew trash could becom trend,0
Ugy7bO5IeOQTS6iwmkt4AaABAg,mat knew would have best vers,1
UgyoyyoIXjcItwxCK054AaABAg,im dislik becaus fuck trash,0
UgyL8_iNlG4H0KaSAgB4AaABAg,get mesag but it stil teribl,0
UgxTnqLLiYbuecZVHvB4AaABAg,not deserv al dislik not even bad can tel he spent lot time on,1
UgwQ5oAQlV4TVDwpZ894AaABAg,im bigest mathew santoro fan but expect someth litl beter than this,0
UgzBnFPs2RQ5mrwp2kd4AaABAg,dude found bc kemstar but had hope but shift fuck garbag,0
UgzdXYSYdOdQrkDqbvJ4AaABAg,laugh self absorb person literali have no clue mani your fan say how love authent use be,0
Ugwa7Ee3j2UFbGd1mSh4AaABAg,im not big fan kemstar but shit,0
UgyJzd6YPjN51oJqpzd4AaABAg,meor doe nat alway laugh at gigi,-1
UgxfJvPaJbTr_fJn9rt4AaABAg,what cute babi,1
Ugx7Gq88py2Ylo0BuGJ4AaABAg,teribl,0
Ugx-q54miVVBML0Pac54AaABAg,shes literali act like it pet for her her friend,-1
Ugy3iecIep90x6q1NXR4AaABAg,cant even believ real,0
Ugx7QwMDczcCTQks9L54AaABAg,laugh dogshit,0
UgxIJY5VnHJinDzuBUR4AaABAg,laugh song shit,0
UgxiIcJadcx5cuMVekN4AaABAg,take huge ego make literali everyth what hapen world about yourself,0
Ugxf4LGpmz_YdoptfSZ4AaABAg,can gi gi get her pregnant,-1
UgwT4sZW5shPSRgEmAF4AaABAg,both women but both male to at same time,-1
Ugzh_G8G5Gs_FkQuQSt4AaABAg,gona be such an amaz mom,1
UgxX-ryCkotNcHg4srF4AaABAg,congrat gigi can make video babi enzo closet wish where my mom,1
UgybqGfLS4RpIvMhluR4AaABAg,fel bad for babi,0
Ugy0yeHWXWW6oT2Ahqt4AaABAg,what hel did just watch squad babi tf not parent not your babi or your stori tel fuckin idiot,0
Ugxy9RuGY63pPlGeB554AaABAg,horifi we knew he our he lok like model and by our babi mean squad babi wtf,0
Ugz4PZ-0jzdcsMO5kR94AaABAg,not know what say my first time se gigilok like awkward for melaugh,0
Ugzx_-W8mHKv926248N4AaABAg,what wait what,-1
Ugx6LmL_yo9PtZOoL2J4AaABAg,unsubscrib,0
UgygVHjBkmLwD_ucZ4J4AaABAg,thought elen thumbnail laugh,-1
Ugxi1PRfd6fh2RF-3qh4AaABAg,whos squad,-1
UgzxPw96EpQlLegPcF54AaABAg,entitl brat bimbo irk me no end world most definit not revolv around disrespect complain about wait for someon give birth hopefuli your friend onli use for your money,0
UgwNARXaDRJLRdaStpp4AaABAg,think not understand what surog mean al did witn childbirth after fact,-1
Ugz8ttZRUwWL2bxSCo54AaABAg,insensit made no sens,0
UgxISrRHg3M_QAR3H094AaABAg,that what тне thirst for atent doe peopl youtub your artifici hormon complet drove crazi,-1
Ugw2ErOa3vc1HFnW4iZ4AaABAg,oh my god god hear,1
UgyiCb586843Hj9PcJp4AaABAg,what,-1
Ugy7Aig8MZacE9d0bx94AaABAg,f,-1
UgzJRGnqrLr5pG0sMDF4AaABAg,your boyfriend girl,-1
UgxOEiuVtdDpNP0pJxt4AaABAg,babi not packag one expect anytim they want actuali confus entir durat video sad,0
Ugy6IP-ipYvHi07ok1R4AaABAg,your say adopt child that al right,-1
Ugz1W-m9IOiKLw1MeAp4AaABAg,did anyon els notic nat say do you at end when she said hope understand now did hear wrong,-1
Ugz2tgpxeWHtnHlVCt14AaABAg,like guy but just stupid,0
Ugxnm5tu2dE3guX2LLJ4AaABAg,actuali her babi bc god hope not,-1
UgygOJY7WiO4NPE2wtl4AaABAg,joke video,0
UgwU8XzSXRtOkrxn0994AaABAg,what surog mean,-1
UgwJ92vCETvGBfunNq54AaABAg,wow have no idea how ignor stupid sound bye,0
UgxrJTr7K_sWw502NMR4AaABAg,pleas take babi from sick peopl,0
UgxEJ-kdYckIjAWWPA14AaABAg,what hel guy do have ever thought if were babi wish were surog babi who would find out futur real womb were for month,-1
Ugw8ItO2UfejQyirYXd4AaABAg,oh gosh hope they not becom parent,0
Ugz7_O-riPu6_wAgXcN4AaABAg,stil not get it laugh,0
Ugzz-Ejojcq1Gjs2WrJ4AaABAg,they not even talk about babi like they love it theyr talk about like they were go adopt dog,-1
Ugwa0SJH32Vqfjpv-RB4AaABAg,it probabl her friend babi,-1
UgwYV-KrazkoA-_Gvpt4AaABAg,reason for homofob not want gay have children,0
UgwwZzGvwib-4HAW4Zt4AaABAg,im so confus,0
UgwOBe4n1Uij0kZdKip4AaABAg,there more dislik than like,-1
UgzNR_gn7Tfa0FAleCB4AaABAg,not understand anyth,0
Ugy9yHB5TYR_EDTtCch4AaABAg,por babi,0
UgzyoH-IlmyBtWPeCCN4AaABAg,if gigi like girl whi not she stay girl laugh,-1
UgwCDnCnja7oBP7gn9N4AaABAg,let kep she probabl not like her girlfriendgigi would date dog for money atentionfor,-1
UgxfbNDrBwBpwArECZV4AaABAg,video upload on my birthday,-1
UgxoBi_Z9qaWCYcLoA94AaABAg,what truli ugli person,0
UgzCG2PxqdZ_lDQi5wl4AaABAg,shes die for atent view,0
Ugw8ZZUHOGK11cIq9zh4AaABAg,she tok babi away from anoth famili,-1
UgxrnGnaVLR6OY8VGkN4AaABAg,what kind fuckeri laugh,0
Ugw3ggE7iI4UnQGt4614AaABAg,the squad babi someon help child pls,0
UgwZJpZeN-ms8i24HaZ4AaABAg,amount brain cel just lost beyond ignor,0
UgzSvPTW0WzLSMYBHWh4AaABAg,aw two amaz smile,1
Ugyy29jyfUT5-fJlmB54AaABAg,your gf bf or whatev tri hard,-1
UgydGgApLd4OF9xRfG14AaABAg,nat literali tri hold back her laugh,0
UgyAh6Un1jG6SELOduV4AaABAg,stil make zero senc,0
UgwY5WJrPVRT1IAXmEB4AaABAg,wil pray for babi,-1
UgyGDCXveHwFRsYlwY94AaABAg,wel wast time,0
UgxqhSikg-Zo3nhMKol4AaABAg,model size babi am onli shock by this,-1
Ugwy5fkNfVXup-7Li2B4AaABAg,not get it,0
