comment_id,body,rating
Ugxu0FCeD6iT4dtoBPJ4AaABAg,fake,0
UgzERJIijVcauGfdSzt4AaABAg,faker,0
Ugw-J8up9JtcNl12o7N4AaABAg,not gona lie preti upset got noth iphon but made decis myself when decid recycl rather than take back or make someon day by give them asclown,0
UgykI1O2HNp-KukLYcN4AaABAg,somebodi gave one those that first thing would do,-1
Ugx7k0eN0L8F87MJ5eZ4AaABAg,purchas dolar fake,0
UgxC49Cii-xZCQnea8t4AaABAg,has punchabl face,0
UgyM_aK79CyzrMJyKSx4AaABAg,omg anoy,0
UgzKf-s-GOj6n0mA7L94AaABAg,realiz live near walmart,-1
UgwCmnUaK3WqGICoPZN4AaABAg,damn hurt,0
UgzKV10pJfC_VUf6TSV4AaABAg,basicali wast shake head,-1
UgzHtjlOCFYGwKj2wC94AaABAg,rubish vid not make thing like futur wast mg damn time,0
UgyO8ss8zmAQP9GEKbV4AaABAg,straight outa compton,-1
Ugxh29z1pyEtFoKDnQB4AaABAg,pleas can give two iphon x s max locat uae alain,-1
UgyTqsp3JZJ1hMa4Y5h4AaABAg,hey if wana recycl anoth phone give me can email adr hope consid it,-1
Ugy48bn0dnUqLEtxSG94AaABAg,though,0
UgwvCLeAws3w4I2t7yt4AaABAg,not dislik like yo,-1
UgwS51H23iRkDPS_HR94AaABAg,can fake one,-1
Ugwro3t5d4y82LIdDwh4AaABAg,peopl not dumb recycl iphon x duh,-1
Ugz3xJa1zH_7NDuTaYl4AaABAg,make us por folk sick our stomach,0
Ugw9OxXNh5TnJnJRsrp4AaABAg,fs stop make fun his face damn,-1
UgzVsxPHi95dGYwc9qN4AaABAg,dumber dumber,0
UgxOr2btxbHUWZ67RLx4AaABAg,top most sadest anim death,-1
Ugx-P1ogCGKJc4ULfzV4AaABAg,idiot,0
UgzidyZ46pbsHFbwTPR4AaABAg,to much stupid overeact idiot,0
UgyMNKMtvRK5eVL7CFB4AaABAg,fake asf smh,0
UgwTYhY28Wa-bT3jU_94AaABAg,put fake iphon insid machin break iphon x,-1
UgzLDyq5EWm2XWRTNBJ4AaABAg,bad angri angri,0
UgzQI5kqHF0VqajcimR4AaABAg,wel that rude,0
UgzzvLb6MUUnzKDebJp4AaABAg,machin scam,0
UgzcnWcMdylPfBdhkF94AaABAg,dumb as would do,0
Ugz1EJ6K2F0CYUX5NrN4AaABAg,not give away one fan recogn you,0
UgyI5hLjBfIN99uVWDt4AaABAg,trash trash stupid unsubscrib,0
UgzFdmc8AsKGrNko3cR4AaABAg,guy stupid,0
UgzgTeextXxpQco8ert4AaABAg,lose,-1
Ugy24yDis1ksCwEccbJ4AaABAg,born long beach editand ive ben walmart,-1
UgxtvuN5Ay0imviXHDp4AaABAg,preti dumb even tho it not real could donat someon not have anyrh,0
UgyQIFgRBECaIanrNut4AaABAg,tech smart more like tech wast money,-1
UgxoREADzsbdO9uY2MJ4AaABAg,did recycl iphon,-1
UgwF4IffeipWxSOLdAx4AaABAg,not rude white fright,0
UgwYZlbGdzlvHNLSVcB4AaABAg,cours eco machin compton want them stolen phone,-1
UgzxG-3K7K73FDmcfrF4AaABAg,idiot,0
UgwMK4f9fFXSMsqD-kJ4AaABAg,when not ned ani phone or ipad here,-1
UgybLg-MOwwQ2nIKQyh4AaABAg,probabl most sadest video ever sen smh straight up lie viewer tok advantag peopl,0
Ugyt_zYwI5GkCKUSrv94AaABAg,hes dumb omg not recycl omfg,0
Ugx1F833Rp03M89VM654AaABAg,stupid,0
UgxWTYFMpYW2Z3KqkIF4AaABAg,compuls liar,0
UgxX4kXU4dThwpol3g14AaABAg,do know iphon x bought park lot real one,-1
UgwhfEmeOxbz5OOgofZ4AaABAg,put slow cant hear yal not speak broke laugh mean airpod,-1
Ugzsucq2Z1SU20Kq2x14AaABAg,buli day man,-1
Ugw5fddkpCzkg0rYziF4AaABAg,would ever do,0
UgyDeSXXppzEqLkTP7p4AaABAg,idiot,0
UgxtCpopKPGbEAUOyWB4AaABAg,video pise of,0
UgydWHuWssTUxFNRSaR4AaABAg,would do,0
UgzuZYoy8spmbKyAS3R4AaABAg,yeah am more shock surpris than,0
UgwGDSqadUVdGoBPEy54AaABAg,heheheheh alcatel got onli gb gb ram,-1
Ugyed2-EgblNtK_pw-N4AaABAg,do fake momto e phone,-1
UgzItB944kgeymrwSKB4AaABAg,instead recycl should give one us,0
Ugxg5El539Fu6HuHjEF4AaABAg,take chil pil pleas,-1
UgwDghsKi_E8H3xYe-V4AaABAg,crazi man k,0
Ugzm53P5s7pR5-gWfnR4AaABAg,bro pleas give phone,-1
UgyjxHAtk2lF3ig-3SV4AaABAg,had friend transfer difer place his job went say hi saw eco cant wait film,-1
UgzeDtn_dQWyx5TDsKB4AaABAg,not anoy sold iphon it becaus fake,0
UgyqfDrwh3rt-v2R6294AaABAg,hurt heart like kil babi por thing young shouldv given smh,0
Ugyw23xW3I1M7xzi2rl4AaABAg,unsubscrib,0
UgxzcElPqW0uMqi-g-F4AaABAg,wali,-1
Ugw0_HuOVnQMPJyVkGp4AaABAg,dumb could gave not even phone,0
Ugyw1e7BrGqFCLrwrQd4AaABAg,sale machin fake iphonex,-1
UgzHduB8hJNtSSVQJ-t4AaABAg,god,1
UgzltIi6j_wCObKLGkN4AaABAg,dumb,0
UgxJQfPIq8vxzLHHReJ4AaABAg,buli us machin,0
Ugz5kWwnyzGf_Itoxah4AaABAg,no dumb,0
Ugz1pty4W7n7hshhG5V4AaABAg,stupid guy,0
UgyGYe_yPrIVxW9IrMl4AaABAg,punchabl face,0
UgzU9if1cvz3ROl7FSV4AaABAg,wtf did do,0
UgzbgX2uWig_1ZL8hQV4AaABAg,hey post here love x,-1
UgwBkoSC534p-rOZ2q54AaABAg,dumba gave away phone,0
UgzCUDIprvFjuQAkHiF4AaABAg,hate,0
UgwkWoKqLoN1GelrgcR4AaABAg,stupid,0
UgzNHXW1nQQeN0qh20V4AaABAg,galaxi s,-1
UgwF673F4qFD38Mxpbh4AaABAg,hes fake,0
UgztTgWzeiClMQp4Xkd4AaABAg,can not fuck move around,0
UgwoBTDep86sOI4pI7t4AaABAg,whi,-1
UgxASuCfiZy4wZK1RJd4AaABAg,peopl background laugh,-1
UgxSY4doo6P537jb5T54AaABAg,ima pis fruit lop,-1
UgyoNQM8shuohR88Nlh4AaABAg,if drope oh,-1
UgzGeiFoBxGL2q4UWNB4AaABAg,dumb wast,0
UgwxZKVHPlT4poZBig54AaABAg,titl polish,-1
UgwY6ze97MKL7RBq9dh4AaABAg,pleas gift los phone x,-1
UgxB4Ya7EeXjnL2gXrF4AaABAg,nice,1
UgwP9Z3si9Ebm5wN7oB4AaABAg,report as spam,0
UgxtmSu5QXDOqABP-Cd4AaABAg,hate face,0
Ugxo2RWpZiVb6i0dGO54AaABAg,physicali hate,0
UgyAm8sujQSPCMVi-Mh4AaABAg,dumb,0
UgxCigQ72-pcjQOMZ_h4AaABAg,fel act as like fuck tard,0
UgxyJe4ETbYhO1sVn1Z4AaABAg,actuali wrong dude,0
Ugy1W4GryPkaEiTuJYp4AaABAg,sort stretch,-1
Ugy9OHeg9dkDQ8_utA94AaABAg,cut clip,-1
UgwBY8B4d08ITmm26t94AaABAg,your dumb dude,0
UgzY3gUadTKn6mll82x4AaABAg,do giveaway,-1
Ugy86Fik4c4YgNKUlUF4AaABAg,like note,-1
Ugyf4022yoEG_p_36Hx4AaABAg,suck,0
UgxdRnU1mZiaAcq5Zmt4AaABAg,got cheat out,0
UgzVxTOxBpI4htK9f0N4AaABAg,should given me,-1
UgzIu31DdOUKjh_rxd54AaABAg,wali,-1
UgyXIACDgGDmZiv4uSF4AaABAg,pise lot peopl of,-1
UgwhP4J_6dzbf5qhH5Z4AaABAg,wast dolar,-1
UgxDoft4XV0B5pY9q-14AaABAg,wast time dumba shouldv got back,0
UgwtH9u1tVzvbDB3pvh4AaABAg,liar use iphon not iphon x,0
UgyDbR9kZW1UOZoi0NR4AaABAg,laugh trol fake,0
Ugy1rlREWRRRruI2lAd4AaABAg,aint fake,-1
UgxiSpetNzs6Bmg7Xux4AaABAg,aw,0
UgxSidnyfk495gmR-Xl4AaABAg,fake iphon mean,-1
UgwkHi8FfFqozu7c4KJ4AaABAg,first video se alreadi fake god job,0
UgzW7fsgMi69R6kAwId4AaABAg,know kept phone,-1
Ugx4KB7k_ICVaZQ2wEF4AaABAg,k dislik laugh,-1
UgyxOmvheXI9zGew9Y94AaABAg,fake,0
UgwzyOax_drXWG3jOiN4AaABAg,spoil as rich kid spend dolar leav machin,0
Ugzv58zTMeZfpDgPMop4AaABAg,knew fake,0
UgzAqKwf0o009ApY3MR4AaABAg,copi david vlas,0
UgxB5H5EFQFrasQn1pd4AaABAg,fel bad reali want iphon,0
UgycxDfFOi_IcCnelXR4AaABAg,loser hope parent proud laugh,0
UgyZShAMkRvX07KWBkd4AaABAg,fake as bal,0
Ugy-UnErAg23Btoph3x4AaABAg,mese up,0
Ugw4WM4x9DueZbBScdZ4AaABAg,fuckin hate rich peopl,0
UgyE8i_ojjhTiG6eUE14AaABAg,veri bad act,0
UgzMQEKfKFVAIaA1Yqt4AaABAg,so fuckin dumb,0
UgxS4PC3-OY2z2QDSDp4AaABAg,must chose tmarket,-1
Ugz30Kp33HpylWmJOrp4AaABAg,got gilet ad video,-1
UgyjbGzSgblA_tO5aV94AaABAg,wast phone,0
UgxzFQCtmIGfv3t5_fx4AaABAg,everi iphon fan angri as hel mayb becaus shit stupid phone expens,-1
UgyH8e0dATsIGwf_-994AaABAg,pul back,-1
UgyHnHb3Kzs3sg2TDTt4AaABAg,fuck bitch,0
UgwJ5Dsm36AyKAaKskt4AaABAg,someon watch techrex much,-1
UgxfpJQkmIsaYqnPfYd4AaABAg,would recycl it,0
Ugxr28-dA_QRWI44fYB4AaABAg,laugh laugh,-1
Ugzvl6eaqisCPGKNN5Z4AaABAg,lie,0
UgzCqacTA4aRen3zvB14AaABAg,it scam,0
Ugy-fVAHTGJFm6DvUV54AaABAg,stupid moron buck bo,0
Ugxez13EeojXhaKiuZl4AaABAg,honesti think put fake one,0
Ugy7Q_cvVoVoKTz6ghR4AaABAg,where did his id go did even got back,-1
UgwkJNhd1_iWEuxZW3F4AaABAg,do we hate him,-1
Ugw77Qh8rWs5hTqH-NN4AaABAg,red truck right tho,-1
UgzELI5ThC5uLQixSmZ4AaABAg,think sold him fake iphon laugh,-1
UgzfhFAHK2rIb0yLqN14AaABAg,fuck stupid dumba,0
UgyxdggQJSizsv_xxi14AaABAg,clickbait,0
UgwK2VFhDPgWW0ax0MV4AaABAg,man drove compton place shock not get muge laugh,-1
UgyOTtXd2Z4adP0CIa54AaABAg,welcom,-1
UgyDNvFrIAqeKphhhpN4AaABAg,wtf kid,0
UgxfpCv8eS1BZbtPDkR4AaABAg,shouldv sold back apl exchang it even could sold kijiji or someth if were canadian,-1
UgxyLHcqVjJS7awPkAB4AaABAg,god wast,0
Ugxg2rdJsya9VlTDjkt4AaABAg,tri use fake iphon,-1
UgwTHUgTPBxRu8bz6-l4AaABAg,kind person,1
UgxuZS7EMhYqBC7Soct4AaABAg,donat welcom here,-1
UgyY-xY2nQxtLl01CQJ4AaABAg,everyon pise it his money wtf let him do want broke as prick,-1
UgxzcN-6VSAgxJgPffp4AaABAg,go fuck self worst utub angri sad,0
UgydJuVNsisDMWZ-VGF4AaABAg,no,-1
UgyUwNVs0w1mkO8q76R4AaABAg,video aw,0
UgxLujJHwjom5Oitoid4AaABAg,left his iphon video got more than,-1
UgweZbeXOZlKHnK1-VV4AaABAg,fuck not recycl it selfish shit,0
Ugwpm0aMXvmuDSI_DU54AaABAg,niga both phone fake foh,0
UgxtqDOW-SphTSaD4gd4AaABAg,should more subscrib in minus,-1
UgwpUeFY1mXn3IZgWrN4AaABAg,anoth mediocr loke kid tri col youtub thank you,0
UgzSYGzCo7LIuw7SbPB4AaABAg,india,-1
Ugweg0Pk9kpCvfrieF94AaABAg,wait surviv compton,-1
Ugw2aK-u-gedf3t6Nb54AaABAg,lok dislik video,-1
UgzFBoi_8guVg-hXOUJ4AaABAg,anoy,0
Ugysny-ZwJMFKDHmpWV4AaABAg,dolar,-1
UgwfaeghydkKi2C8rWR4AaABAg,pise of,0
Ugyt5BXifFiwb9MZPdp4AaABAg,nah nah it fake one,0
UgzlfKDg_cZ_rfh4hM14AaABAg,laugh,-1
Ugz_-Gokf-_KYAhASg14AaABAg,god,-1
Ugy2-zY-JKvPqrEqErt4AaABAg,did leav,-1
UgxTeDOHaCgnkQ4lzKh4AaABAg,fake,0
UgzA_vpwwhZA_4MuBB54AaABAg,dick head whyd wast dolar phone,0
UgzdxC_idplx2D9wa_F4AaABAg,fake iphon,-1
Ugxdu2o445Mqie4Qz9d4AaABAg,tok pictur,-1
Ugzco8LeA2oURZFCRG94AaABAg,think stupid nef phone shake head,0
UgxXLuLtkJx0puPEbJN4AaABAg,peopl btching about gave up buck someth stupid has made back time over view video laugh,-1
UgjVVUkF3LLWNXgCoAEC,lok god,1
UgzqT-j0-KOMRdJeujJ4AaABAg,got fines bruh,-1
Ugw7QnkMseKDYYRgyxl4AaABAg,guy want punch him,0
Ugz1lqWnFbgHbBqoCIN4AaABAg,drake n background,-1
UgzhYX7nMHIoIuivJKB4AaABAg,col,1
Ugy1ppp3_AkUX4-Upkt4AaABAg,saw local walmart recent,-1
UgyAGG7EzE9O6_VNhud4AaABAg,stil white watch especiali oscar,-1
UgzzbL4aLwsC1lttSlR4AaABAg,hate,0
UgypQpXQTLUwCP8yAr94AaABAg,fuckin dumb,0
Ugw-S3YVBeB4rlHHSm14AaABAg,deandr jordan deserv here,-1
UgwNcauHhegxkkiywtJ4AaABAg,coment by portman reali stupid,0
UgzJ_an0fnX9clQs5nZ4AaABAg,fact we acknowledg strong women make them lok reali weak,0
Ugz19c8cLf9ppgR16oV4AaABAg,bunch hypocrit where were when cori feldman talk about kind practic back day,0
UgwRKko9l6-Uge9HID14AaABAg,fuck golden globe bunch rich snob think gona make difer,0
Ugznh7hX0btLVBMf9bR4AaABAg,fuck get behind feminist shield,-1
UgwN2Dqu38Io5982r3d4AaABAg,if reali want push envelop should invit kathi grifin host exil comedian would real bold move,-1
UgzasrBhVPKjS8mlp294AaABAg,know sure your hypocrit bitch oprah,0
UgxzGpKOqwWVIUUP9ld4AaABAg,it not holywod shit,-1
UgzFVxQx5uwyizFN05F4AaABAg,se bunch multimilionair talk like know normal peopl live while these multimilionair live their own bubl,0
Ugz4q0GT2MZqbV2-MLV4AaABAg,fuck oprah fuck women fuck golden globe fuck logan paul anyon wana play fortnight,-1
Ugz7Tl7sjGyjDCk_7Th4AaABAg,ah coment section dosen t fail disapoint,-1
Ugya4mI019721as_zbt4AaABAg,fuck women women shut up,-1
Ugz1QntM2Ps6rVCkCHZ4AaABAg,fuck them al,0
UgxD_MLxzSDtAmpLTSR4AaABAg,dislik wil video show franco thumbnail then not cover him laugh,-1
UgxB6kPyysSovh4HO1N4AaABAg,snub bladerun,-1
UgyRLJtN3uYYSILOD2V4AaABAg,coment someth nice video sub no joke,-1
Ugy4ETh3mcyNrR616ft4AaABAg,your truth bulshit one time would get comit insan the truth reali mater show cring fest,0
UgwymaK36171vbUKLiV4AaABAg,go away old news not relev anymor,0
UgwRMbVeNUibk_aHDu14AaABAg,liber award,-1
Ugx-4nI4Li4zCSFQV-14AaABAg,femin fuck joke liber shit went overboard,0
UgxCvUUqlzQKe3iAedV4AaABAg,jesus not make whole separ award show women,-1
UgyXaZaAmhhP9iq_FOl4AaABAg,worst golden globe date these highlight were shit noth feminist bulshit,0
UgzT2U9oOAl6Lz0hzaR4AaABAg,idiot give other idiot award pathet as hat,0
UgyYy7KrGRI3eumntiV4AaABAg,most memor moment waswhen over veri over,0
UgyhZBOs80A1DSQ-9Hh4AaABAg,she make sick her racist rant tape let them come out when she run,0
UgwbgX3rs9g8Z_psmJ54AaABAg,men won award,-1
Ugwjd03xFubxAXFcckh4AaABAg,jonah hil,-1
UgyJHI3EISoCewybiNx4AaABAg,smugn sufoc bad,-1
UgzFWN9JIK_xx8i3gl54AaABAg,oh lok polit holywod weird said one ever,-1
UgzNl4rmsPvn2FEoGbB4AaABAg,globe award total joke includ oprahnoth great about garbag,0
Ugxld1Uy1wibH78no_l4AaABAg,fuck clickbait stupid feminist,0
Ugx1nW5L8HOFbhYOMC14AaABAg,know mariah loke bad as fuck,0
Ugy1fD2MIYIUCOxSw0V4AaABAg,like blm movement when bitch about black pl be nomin give few month none wil care,0
UgxB3vAEEMwzHnE4wUd4AaABAg,fuck feminist,0
UgwqpL7exg-QNEw3pgR4AaABAg,same old star gete same old gold trash holywod suck as bal,0
UgztLoAumpAnhUAWeYd4AaABAg,celebr politc go togeth like crap pis,0
UgzPkd-eYJttRZC2MpN4AaABAg,speak tol oprahyou big one,-1
Ugwnvb3-am-k1F-2VF54AaABAg,not put tomi thumbnail if your not gona mention him fuck,0
UgyyZWiW_-ne-mR6AkB4AaABAg,when ami poehler mention mansplain knew shit would bad,0
UgxCmBmWPOl98F8GgUB4AaABAg,oprah stop send actres wienstien rom sick bitch,-1
UgxsClgA7k3f7_07kbF4AaABAg,oprah you get golden globe get golden globe everybodi get golden globe,-1
Ugxae1_IzdLrGgwCFyR4AaABAg,cringement trash lmao,0
Ugz7B6oD-WAA-copn3V4AaABAg,sure doe lok like want segreg,-1
Ugw2DLlG9JSWQPkZAt94AaABAg,berni sander presid unit state america god peopl wil vote him,-1
UgykPmnZ3R4zPiNhoRV4AaABAg,oprah suck,0
Ugzmfp1hVGbMNO-wDdh4AaABAg,hate feminist,0
UgzjR7PMrTUsc_A1-aR4AaABAg,there shouldv ben ricki gervai present show,-1
Ugy7yj_9Ra6e6ba8DDx4AaABAg,dude funi,1
UgxMIsN-iGBd62DemlZ4AaABAg,wtf oprah hate ugli as face,0
UgyOoLwz82lNkg7Kh-Z4AaABAg,mis him,-1
UgxGQoeL2ZitR4lekPd4AaABAg,bo bo bo bo gie,-1
Ugx3WXMMjhlxQApo08h4AaABAg,can fire guy alreadi suck,0
Ugz_QIpO68u8IxeP9S54AaABAg,or doe get wors everi night,0
UgyjxUUSRy7CW3m73bx4AaABAg,gez lawez pepa chese guy suck,0
UgyhyZ01FZ0p5ctt2sJ4AaABAg,dude comentari fuck whackbr gus johnson or pat mcafe,0
UgyQHKkKbcLAkq15bMh4AaABAg,wait sure cringement,-1
UgxqRrDbov6rDxr0l4Z4AaABAg,stop skr skrso stupid,0
UgylzCWpbQDBpavjnkx4AaABAg,dude shut fuck up,0
UgzbC954NO66FxW2KxR4AaABAg,s sad other choic turn sound of watch top,0
UgzDzkh48URzr7bEcR54AaABAg,skrtmentat,-1
UgyAs323-09drbHndhZ4AaABAg,thought improv now hes trole fuck of cringement,0
Ugx3k-Z6z0wBghW7wOJ4AaABAg,cringement we trust,-1
Ugx6e3ddyHB1G7AjJWJ4AaABAg,god damnit man sound like guy nobodi want invit playof ber time,0
UgxGkai6H5kfstso-o54AaABAg,holi fuck guy anoy as shit,0
UgyOSk3b3H4QEW_tHXZ4AaABAg,veri anoy coment,0
Ugx-yvHv5K1sCiGiJS54AaABAg,destroy ear his fuckin scream,0
UgxqUtdqni7i-O_RFFJ4AaABAg,imagin pick up girl not,0
Ugyq50AK8UHaM0cbD954AaABAg,what song,-1
UgwwXLnR3iDdQ81ikgx4AaABAg,coment suck,0
Ugwim5kWSOLHlJIWcd54AaABAg,most anoy comentetor ever,0
UgzPvT2dGqCE-13HB694AaABAg,cring dislik like,-1
UgzUc2-_ad8jQOPoQIl4AaABAg,fuck anoy as coment hel hire him,0
UgxxCaMXyeE595OE4wd4AaABAg,video most cring comentari by cringement,0
UgxSuwjkwOmwsc1I4vZ4AaABAg,wel not even get pase ad know that it cringement k like k dislik laugh,-1
UgzGu9ogpn-Fnre5zFB4AaABAg,howard blatant travel,-1
UgyoHVBu5RKuRNvuLS94AaABAg,base drop base drop base drop base drop,-1
UgxBfx5ghj5NrsGvG8t4AaABAg,mute,-1
UgycpSODNJe_Vi4godx4AaABAg,yal some sour as hate bitch,0
Ugxm1szLhsMtuYNTUGZ4AaABAg,coment funi laugh,1
UgwLXWE4LZtmILwQ7Dl4AaABAg,guy fucken trash make ear bled,0
UgxrUNNRghNTdVRNtqB4AaABAg,cringement name ro parish,-1
UgxfpfFc_y3Rf6xxsJV4AaABAg,his do purpos get atent,-1
UgwKJHfOm-x7OjvgmFB4AaABAg,nba trole us aw coment,0
Ugyxj8qK2zq1DsCy1NN4AaABAg,cring overload,0
UgxaU7qxusrsV31VKxh4AaABAg,worst coment ever,0
UgyNX3O8eFG8NtfdTEV4AaABAg,not averag cring advanc cring,0
UgynOvWwNvh9RJQRDJ94AaABAg,god guy should shut up pls,0
Ugw_lDj6I75DbJ1j3pJ4AaABAg,ομg mani dislik hope watch our refus cring,-1
UgzgnuXym9XWSdlcDH14AaABAg,dislik come,0
UgySn7yTSWAwIBabrEx4AaABAg,man legend,1
UgwBSFYbimEW5tBs09F4AaABAg,number one disrespect laugh,0
Ugxoks5RrzCp4uyICrp4AaABAg,lanc make em danc lanc make em danc boy voic made pres dislik buton quick,0
UgyWnD203DDp6xcNsAB4AaABAg,nba stop have guy,-1
UgxQwzHYU9QdSk3tYMB4AaABAg,cring meter has broken,-1
UgwZyAWcXJishcEz5yl4AaABAg,fuck scream noth,-1
UgyK3JnkLdzucT1ihap4AaABAg,lok usuali not mind coment holi fuck can not cring guy,0
Ugz5xQtBpXTMVdisgZh4AaABAg,john wal beter center than gortat,-1
Ugyfai9wYuh3_6Y3dgt4AaABAg,may cring funi cring,1
Ugxpn0dgm_hTieiFgzF4AaABAg,mani peopl dislik want know,-1
UgxsQYt-3E-7rH_fZrZ4AaABAg,if listen carefuli guy never finish his frase hire him,-1
UgzgKZ7Z_T_nHZeadRh4AaABAg,start petit get guy of top,-1
UgyxsLz_JG-nCgrgMOh4AaABAg,laugh not know how love cringement,1
UgxXoWCFy2fOeGSYP9d4AaABAg,cmon it hilari,1
UgykGdzXC9f4qOXu21p4AaABAg,most anoy coment ive ever heard life,0
Ugzpo78J5fKGEgR3aGB4AaABAg,dayum put his nut tatum head tho,-1
UgxMeBf9taOTZolOLB14AaABAg,anoy pleas take him lord,0
Ugx9sMiXKKXV29dPt2N4AaABAg,love some skr skirt,1
UgyoXHFG9WBuDQ1iFWR4AaABAg,lanc make fol shut fuck up,0
Ugw4l9H3heAHvWMCsaV4AaABAg,guy shit unreal,0
UgwPz21Dn0NpeOWc_Ct4AaABAg,now know tok pirat guy grant,-1
UgyWr42dtcN724ljEvJ4AaABAg,hate when say bas drop,0
UgzexwnFhP7_FtCOqd54AaABAg,dislik everi video coment,0
UgypO_Hm97prO_ME_QJ4AaABAg,dude ned tone down corni line asap cant fave top s schlock it embaras sad disapoint bad,0
Ugy5u8rRTUkPEKnFpKd4AaABAg,cringeman his best fck,0
UgzSXXqZCqVa0-GEa-V4AaABAg,cring mentor fire today base drop skr skrs lanc wil make em danc got em woho shot out random player name bababababa bogi,-1
UgzA9_TdRkYz1nfjFBV4AaABAg,actuali start love cring xd,1
UgygMf1dZXnTRLe5enR4AaABAg,love him,1
UgyYL5bFkIqpz120CHB4AaABAg,cringement,0
UgxS4KE6x4V7h7Dk_VB4AaABAg,day row come nba,-1
UgzyNNOTYuVjyvj4ig94AaABAg,laugh guy man hes to much,0
UgzUpvOIDlOczSjFBPl4AaABAg,cringement hate man,0
UgwyDckkdLDmGjOQ7F14AaABAg,woudlnt cringement top without freak nonsens skrt skrt,-1
Ugzu8Xf8YpXxuweMaOt4AaABAg,true goatment back,-1
UgxOIkFrST3aexLG6wd4AaABAg,read coment kick super cringement as,-1
UgzdZjycAV1ah5RbifB4AaABAg,ear hurt,0
Ugytvyc7h0k54SGx0_h4AaABAg,m m m oh yeah wtf xd,-1
Ugx0mHkiMprzMlhtHOh4AaABAg,carer high cringement,-1
Ugwvoloch3zBIRlvQMN4AaABAg,hel am watch,0
UgxydMGYC1M6V4jJ7jx4AaABAg,guy gete wors,0
UgyI6X4I-bIRiI5yz5B4AaABAg,dude ned help,0
UgzrZrT4HODIgyWLJoh4AaABAg,gota avoid dude especiali night when kyri play caus alreadi know there gona some skrt skrts somewher,-1
Ugygo3ySFcyn4b2GLCB4AaABAg,man hate guy,0
