comment_id,video_id,date,body,rating
UgwvUnDHK2u7HA0HJE94AaABAg,ItYOdWRo0JY,2019-07-08T08:19:27Z,fake iphone laugh see phone,-1
Ugy-zUPKIcZxUpc7NXF4AaABAg,ItYOdWRo0JY,2019-07-10T15:50:06Z,you have been ripoff  dollars fake apple,0
Ugz4uy-JDZ94pmxkjtN4AaABAg,ItYOdWRo0JY,2019-07-09T20:54:41Z,you stupid,0
UgzSMwb88ntjkYHQYaN4AaABAg,ItYOdWRo0JY,2019-06-19T04:00:06Z,id recycle his face,0
UgwS5xQLLnyIzNUS4bp4AaABAg,ItYOdWRo0JY,2019-06-16T00:49:53Z,god dang you twat,0
Ugxy3Jv2eVWijEXl9T54AaABAg,ItYOdWRo0JY,2019-05-31T15:10:19Z,thats fucked up,0
Ugzf0iCip78s2KSesWx4AaABAg,ItYOdWRo0JY,2019-06-12T14:02:00Z, percent bullshit,0
UgyZ5LrNN1v4QH4yS-l4AaABAg,ItYOdWRo0JY,2019-05-23T20:33:10Z,guy looks like stereotypical egocentric youtuber,0
UgzLDZOp3qTTB2z3IRZ4AaABAg,ItYOdWRo0JY,2019-06-06T20:21:00Z,aint nobody gonna recycle brand new iphonex not care how much money you have you prolly switched phones,-1
Ugxu0FCeD6iT4dtoBPJ4AaABAg,ItYOdWRo0JY,2019-06-16T19:57:06Z,fake,0
UgzERJIijVcauGfdSzt4AaABAg,ItYOdWRo0JY,2019-06-10T16:20:40Z,faker,0
Ugw-J8up9JtcNl12o7N4AaABAg,ItYOdWRo0JY,2019-05-29T21:56:29Z,not gonna lie im pretty upset got nothing iphone  but made decision myself when decided recycle rather than take back or make someones day by giving them assclown,0
Ugx_cBx6PlBzvoz0j814AaABAg,ItYOdWRo0JY,2019-05-20T17:47:52Z,yes im upset would have loved have free iphone  kid would go krazy get has adhd other disability would over work laugh,0
UgykI1O2HNp-KukLYcN4AaABAg,ItYOdWRo0JY,2019-05-15T14:49:17Z,somebody gave me one those thats first thing would do with,-1
Ugx7k0eN0L8F87MJ5eZ4AaABAg,ItYOdWRo0JY,2019-05-11T23:45:24Z,you purchased  dollar fake,0
UgxC49Cii-xZCQnea8t4AaABAg,ItYOdWRo0JY,2019-05-08T17:07:56Z,he has punchable face,0
UgyM_aK79CyzrMJyKSx4AaABAg,ItYOdWRo0JY,2019-05-18T23:55:43Z,omg annoying,0
UgzKf-s-GOj6n0mA7L94AaABAg,ItYOdWRo0JY,2019-04-29T14:34:34Z,realized live near walmart,-1
UgwCmnUaK3WqGICoPZN4AaABAg,ItYOdWRo0JY,2019-05-06T02:16:58Z,damn hurt me,0
UgzKV10pJfC_VUf6TSV4AaABAg,ItYOdWRo0JY,2019-04-30T02:45:37Z,basically wasted  shake head,-1
UgzHtjlOCFYGwKj2wC94AaABAg,ItYOdWRo0JY,2019-04-28T15:26:24Z,rubbish vid not make things like future you wasted mg damn time,0
UgyO8ss8zmAQP9GEKbV4AaABAg,ItYOdWRo0JY,2019-04-30T05:27:59Z,straight outta compton,-1
Ugxh29z1pyEtFoKDnQB4AaABAg,ItYOdWRo0JY,2019-05-03T18:38:07Z,please can you give two iphone x s max location uae alain,-1
UgyTqsp3JZJ1hMa4Y5h4AaABAg,ItYOdWRo0JY,2019-05-04T01:40:00Z,hey if you wanna recycle another phone give me you can email me address hope you consider it,-1
Ugy48bn0dnUqLEtxSG94AaABAg,ItYOdWRo0JY,2019-05-04T03:44:57Z,why though,0
UgwvCLeAws3w4I2t7yt4AaABAg,ItYOdWRo0JY,2019-05-05T10:50:47Z,not dislike like yo,-1
UgwS51H23iRkDPS_HR94AaABAg,ItYOdWRo0JY,2019-05-05T01:32:57Z,can have fake one,-1
Ugwro3t5d4y82LIdDwh4AaABAg,ItYOdWRo0JY,2019-05-01T19:18:43Z,people he not dumb recycle iphone x duhh,-1
Ugz3xJa1zH_7NDuTaYl4AaABAg,ItYOdWRo0JY,2019-05-19T18:51:37Z,make us poor folks sick our stomachs,0
Ugw9OxXNh5TnJnJRsrp4AaABAg,ItYOdWRo0JY,2019-05-15T23:57:12Z,ffs stop making fun his face damn,-1
UgzVsxPHi95dGYwc9qN4AaABAg,ItYOdWRo0JY,2019-05-11T15:56:51Z,dumber dumber,0
UgxOr2btxbHUWZ67RLx4AaABAg,ItYOdWRo0JY,2019-05-05T12:31:13Z,top  most saddest anime deaths,-1
Ugx-P1ogCGKJc4ULfzV4AaABAg,ItYOdWRo0JY,2019-04-16T22:34:57Z,you an idiot,0
UgzidyZ46pbsHFbwTPR4AaABAg,ItYOdWRo0JY,2019-04-24T06:44:46Z,too much stupid overreaction idiot,0
UgyMNKMtvRK5eVL7CFB4AaABAg,ItYOdWRo0JY,2019-04-18T09:41:52Z,fake asf smh,0
UgwTYhY28Wa-bT3jU_94AaABAg,ItYOdWRo0JY,2019-04-09T19:38:22Z,put fake iphone inside machine break iphone x,-1
UgzLDyq5EWm2XWRTNBJ4AaABAg,ItYOdWRo0JY,2019-04-25T18:30:30Z,bad angry angry,0
UgzQI5kqHF0VqajcimR4AaABAg,ItYOdWRo0JY,2019-04-20T18:28:56Z,well thats rude,0
UgzzvLb6MUUnzKDebJp4AaABAg,ItYOdWRo0JY,2019-04-23T05:10:03Z,machine scam,0
UgzcnWcMdylPfBdhkF94AaABAg,ItYOdWRo0JY,2019-04-17T23:14:30Z,dumb ass why would you do,0
UgyaOFAV2zan9dufyMZ4AaABAg,ItYOdWRo0JY,2019-04-05T13:28:03Z,you out mind,0
Ugz1EJ6K2F0CYUX5NrN4AaABAg,ItYOdWRo0JY,2019-03-31T00:50:58Z,why not you give away one  fans recognized you,0
UgyI5hLjBfIN99uVWDt4AaABAg,ItYOdWRo0JY,2019-03-16T03:50:36Z,im trash trash stupid im unsubscribing,0
UgzFdmc8AsKGrNko3cR4AaABAg,ItYOdWRo0JY,2019-03-22T19:29:28Z,guy stupid,0
UgzgTeextXxpQco8ert4AaABAg,ItYOdWRo0JY,2019-03-16T02:49:37Z,how lose ,-1
Ugy24yDis1ksCwEccbJ4AaABAg,ItYOdWRo0JY,2019-03-31T05:59:40Z,born long beach editand ive been walmart,-1
UgxtvuN5Ay0imviXHDp4AaABAg,ItYOdWRo0JY,2019-03-22T08:38:59Z,pretty dumb even tho its not real you could have donated someone who not have anyrhing,0
UgyQIFgRBECaIanrNut4AaABAg,ItYOdWRo0JY,2019-03-29T01:35:55Z,tech smart more like tech wast money,-1
UgxoREADzsbdO9uY2MJ4AaABAg,ItYOdWRo0JY,2019-03-17T23:35:18Z,did he recycle iphone ,-1
UgwF4IffeipWxSOLdAx4AaABAg,ItYOdWRo0JY,2019-03-22T20:04:33Z,you not have be rude white fright,0
UgwYZlbGdzlvHNLSVcB4AaABAg,ItYOdWRo0JY,2019-03-31T02:21:19Z,course they have eco machine compton they want all them stolen phones,-1
UgzxG-3K7K73FDmcfrF4AaABAg,ItYOdWRo0JY,2019-03-17T21:44:15Z,you idiot,0
UgwMK4f9fFXSMsqD-kJ4AaABAg,ItYOdWRo0JY,2019-03-26T05:26:50Z,when you not need any phones or ipads im here,-1
UgybLg-MOwwQ2nIKQyh4AaABAg,ItYOdWRo0JY,2019-04-01T12:09:37Z,probably most saddest video have ever seen smh straight up lied viewers took advantage people,0
Ugyt_zYwI5GkCKUSrv94AaABAg,ItYOdWRo0JY,2019-03-31T03:43:07Z,hes dumb omg he not recycled omfg,0
Ugx1F833Rp03M89VM654AaABAg,ItYOdWRo0JY,2019-03-16T21:19:15Z,stupid,0
UgxWTYFMpYW2Z3KqkIF4AaABAg,ItYOdWRo0JY,2019-03-10T16:38:43Z,compulsive liar,0
UgxX4kXU4dThwpol3g14AaABAg,ItYOdWRo0JY,2019-03-11T20:55:18Z,how do you know iphone x you bought parking lot real one,-1
UgwhfEmeOxbz5OOgofZ4AaABAg,ItYOdWRo0JY,2019-03-02T16:00:36Z, put slow he cant hear yall he not speak broke laugh mean airpods,-1
Ugzsucq2Z1SU20Kq2x14AaABAg,ItYOdWRo0JY,2019-03-10T03:31:00Z,why you bully day man,-1
Ugw5fddkpCzkg0rYziF4AaABAg,ItYOdWRo0JY,2019-03-12T23:06:43Z,why would you ever do,0
UgyDeSXXppzEqLkTP7p4AaABAg,ItYOdWRo0JY,2019-03-09T13:06:43Z,you idiot,0
UgxtCpopKPGbEAUOyWB4AaABAg,ItYOdWRo0JY,2019-03-10T00:01:07Z,video pisses me off,0
UgydWHuWssTUxFNRSaR4AaABAg,ItYOdWRo0JY,2019-03-09T17:22:39Z,why would you do,0
UgzuZYoy8spmbKyAS3R4AaABAg,ItYOdWRo0JY,2019-03-11T18:43:27Z,yeah am more shocked surprised than you,0
UgwGDSqadUVdGoBPEy54AaABAg,ItYOdWRo0JY,2019-03-06T08:01:51Z,hehehehehe alcatel have got only gb gb ram,-1
Ugyed2-EgblNtK_pw-N4AaABAg,ItYOdWRo0JY,2019-03-07T22:49:36Z,do fake momto e phone,-1
UgzItB944kgeymrwSKB4AaABAg,ItYOdWRo0JY,2019-03-14T02:38:24Z,instead recycling you should give one us,0
Ugxg5El539Fu6HuHjEF4AaABAg,ItYOdWRo0JY,2019-03-02T23:54:45Z,take chill pill please,-1
UgwDghsKi_E8H3xYe-V4AaABAg,ItYOdWRo0JY,2019-02-22T17:48:07Z,you crazy man kk,0
Ugzm53P5s7pR5-gWfnR4AaABAg,ItYOdWRo0JY,2019-03-02T01:50:21Z,bro please give me phone,-1
UgyjxHAtk2lF3ig-3SV4AaABAg,ItYOdWRo0JY,2019-02-23T01:22:04Z,had friend who transferred different place his job went say hi saw eco cant wait film,-1
UgzeDtn_dQWyx5TDsKB4AaABAg,ItYOdWRo0JY,2019-02-25T23:57:21Z,im not annoyed you sold an iphone its because you faked,0
UgyqfDrwh3rt-v2R6294AaABAg,ItYOdWRo0JY,2019-02-24T04:20:57Z,hurt heart like why kill baby poor thing young shouldve given me smh,0
Ugyw23xW3I1M7xzi2rl4AaABAg,ItYOdWRo0JY,2019-03-02T14:54:53Z,unsubscribed,0
UgxzcElPqW0uMqi-g-F4AaABAg,ItYOdWRo0JY,2019-02-23T03:36:01Z,wallie,-1
Ugw0_HuOVnQMPJyVkGp4AaABAg,ItYOdWRo0JY,2019-02-26T17:57:04Z,dumb you could have gave me not even have phone,0
Ugyw1e7BrGqFCLrwrQd4AaABAg,ItYOdWRo0JY,2019-02-26T09:59:58Z,sale machine fake iphonex,-1
UgzHduB8hJNtSSVQJ-t4AaABAg,ItYOdWRo0JY,2019-03-01T09:31:58Z,good,1
UgzltIi6j_wCObKLGkN4AaABAg,ItYOdWRo0JY,2019-02-27T17:54:17Z,you dumb,0
UgxJQfPIq8vxzLHHReJ4AaABAg,ItYOdWRo0JY,2019-02-27T15:45:03Z,why you bully us machine,0
UgxgaKHXwguNGFYhial4AaABAg,ItYOdWRo0JY,2019-02-25T16:23:34Z,feel bad you,0
Ugy9X5645MKvCeeKG3h4AaABAg,ItYOdWRo0JY,2019-02-22T22:44:41Z,laugh got scared when he said pressed recycle laugh wth,0
UgxOgAP46FANCXBw1Gt4AaABAg,ItYOdWRo0JY,2019-02-24T23:50:31Z,love how amazed he there lightning cable machine,-1
Ugz5kWwnyzGf_Itoxah4AaABAg,ItYOdWRo0JY,2019-02-14T10:38:22Z,noo you dumb,0
Ugz1pty4W7n7hshhG5V4AaABAg,ItYOdWRo0JY,2019-02-14T01:45:02Z,stupid guy,0
UgyGYe_yPrIVxW9IrMl4AaABAg,ItYOdWRo0JY,2019-02-19T22:07:53Z,you have punchable face,0
UgzU9if1cvz3ROl7FSV4AaABAg,ItYOdWRo0JY,2019-02-18T01:26:27Z,wtf did you do,0
UgzbgX2uWig_1ZL8hQV4AaABAg,ItYOdWRo0JY,2019-02-19T13:44:36Z,hey post here love x,-1
UgwBkoSC534p-rOZ2q54AaABAg,ItYOdWRo0JY,2019-02-18T04:55:36Z,dumbass who gave away  phone,0
UgzCUDIprvFjuQAkHiF4AaABAg,ItYOdWRo0JY,2019-02-20T02:38:15Z,hate you,0
UgwkWoKqLoN1GelrgcR4AaABAg,ItYOdWRo0JY,2019-02-19T15:31:06Z,stupid,0
UgxHFWc3HENEMLN_U454AaABAg,ItYOdWRo0JY,2019-02-16T18:17:13Z,dude you crazy,0
UgyzcOxJWjIYunUWrZ54AaABAg,ItYOdWRo0JY,2019-02-16T11:39:59Z,no one gonna trust you laugh you have  dislikes lmaoo,0
UgzDr_-fqG_gW2WVT2N4AaABAg,ItYOdWRo0JY,2019-02-16T13:21:27Z,woow scam you paid almost thousand dollars fake iphone  woow,-1
UgzNHXW1nQQeN0qh20V4AaABAg,ItYOdWRo0JY,2019-02-11T09:43:50Z,have galaxy s,-1
UgwF673F4qFD38Mxpbh4AaABAg,ItYOdWRo0JY,2019-02-10T06:55:53Z,hes fake,0
UgztTgWzeiClMQp4Xkd4AaABAg,ItYOdWRo0JY,2019-02-10T07:40:19Z,can you not fucking move around,0
UgwoBTDep86sOI4pI7t4AaABAg,ItYOdWRo0JY,2019-02-12T07:24:39Z,why,-1
UgxASuCfiZy4wZK1RJd4AaABAg,ItYOdWRo0JY,2019-02-12T23:27:41Z, people background laugh,-1
UgxSY4doo6P537jb5T54AaABAg,ItYOdWRo0JY,2019-02-09T12:02:22Z,ima piss fruit loops,-1
UgyoNQM8shuohR88Nlh4AaABAg,ItYOdWRo0JY,2019-02-09T00:54:20Z, if he dropped oh no,-1
UgzGeiFoBxGL2q4UWNB4AaABAg,ItYOdWRo0JY,2019-02-10T13:01:44Z,dumb wasted,0
UgwxZKVHPlT4poZBig54AaABAg,ItYOdWRo0JY,2019-02-13T10:33:10Z,why title polish,-1
UgwY6ze97MKL7RBq9dh4AaABAg,ItYOdWRo0JY,2019-02-10T12:28:30Z,please gift me loss phone x,-1
UgxB4Ya7EeXjnL2gXrF4AaABAg,ItYOdWRo0JY,2019-02-11T13:52:23Z,nice,1
UgwP9Z3si9Ebm5wN7oB4AaABAg,ItYOdWRo0JY,2019-02-13T02:30:30Z,reported as spam,0
UgxtmSu5QXDOqABP-Cd4AaABAg,ItYOdWRo0JY,2019-02-12T21:05:23Z,hate face,0
UgyEI0YMFUdKCjKXFNB4AaABAg,ItYOdWRo0JY,2019-02-10T10:55:45Z,excuse me you dumb,0
UgwnMr7hsfzLyAGvd3x4AaABAg,ItYOdWRo0JY,2019-02-10T01:25:05Z,you lost money ,-1
Ugxo2RWpZiVb6i0dGO54AaABAg,ItYOdWRo0JY,2019-02-04T15:31:57Z,physically hate you,0
UgyAm8sujQSPCMVi-Mh4AaABAg,ItYOdWRo0JY,2019-02-03T23:29:16Z,you dumb,0
UgxCigQ72-pcjQOMZ_h4AaABAg,ItYOdWRo0JY,2019-02-04T00:19:25Z,feel acting as like fuck tard,0
UgxyJe4ETbYhO1sVn1Z4AaABAg,ItYOdWRo0JY,2019-02-04T22:49:16Z,what actually wrong with you dude,0
Ugy1W4GryPkaEiTuJYp4AaABAg,ItYOdWRo0JY,2019-02-04T17:17:21Z,sort stretched,-1
Ugy9OHeg9dkDQ8_utA94AaABAg,ItYOdWRo0JY,2019-02-06T16:46:51Z,at  he cuts clip,-1
UgwBY8B4d08ITmm26t94AaABAg,ItYOdWRo0JY,2019-02-07T05:55:36Z,youre dumb dude,0
UgzY3gUadTKn6mll82x4AaABAg,ItYOdWRo0JY,2019-02-04T00:56:21Z,do giveaway with,-1
Ugy86Fik4c4YgNKUlUF4AaABAg,ItYOdWRo0JY,2019-02-05T03:57:35Z,like note ,-1
Ugyf4022yoEG_p_36Hx4AaABAg,ItYOdWRo0JY,2019-02-07T16:25:40Z,you suck,0
UgxdRnU1mZiaAcq5Zmt4AaABAg,ItYOdWRo0JY,2019-02-07T02:13:36Z,you got cheated out,0
UgzmOih_oSmsitfi9IR4AaABAg,ItYOdWRo0JY,2019-02-07T06:04:17Z,must be nice be able piss away ,-1
UgyuAkik_-ix-Vy8NCd4AaABAg,ItYOdWRo0JY,2019-02-04T17:40:07Z,he give his fake iphone,-1
UgzF-iofh-eLBtU6e9t4AaABAg,ItYOdWRo0JY,2019-02-07T00:44:14Z,clearly fake,0
UgzcdGPNOyf98Nr33VJ4AaABAg,ItYOdWRo0JY,2019-02-07T03:46:53Z,you made me soo mad,0
UgyCnC4JPyo8SUAuwQh4AaABAg,ItYOdWRo0JY,2019-02-04T15:22:53Z,fake no human would ever do,0
UgzVxTOxBpI4htK9f0N4AaABAg,ItYOdWRo0JY,2019-02-03T20:35:50Z,you should have given me,-1
UgzIu31DdOUKjh_rxd54AaABAg,ItYOdWRo0JY,2019-02-03T13:26:22Z,wallie,-1
UgyXIACDgGDmZiv4uSF4AaABAg,ItYOdWRo0JY,2019-02-03T14:33:59Z,you pissed lot people off with,-1
UgwhP4J_6dzbf5qhH5Z4AaABAg,ItYOdWRo0JY,2019-02-02T23:05:19Z,you wasted  dollars,-1
UgxDoft4XV0B5pY9q-14AaABAg,ItYOdWRo0JY,2019-02-03T01:31:09Z,waste time dumbass shouldve got back,0
UgwtH9u1tVzvbDB3pvh4AaABAg,ItYOdWRo0JY,2019-02-03T00:27:47Z,liar you used an iphone  not an iphone x,0
UgyDbR9kZW1UOZoi0NR4AaABAg,ItYOdWRo0JY,2019-02-03T06:11:44Z,laugh troll “fake”,0
Ugy1rlREWRRRruI2lAd4AaABAg,ItYOdWRo0JY,2019-02-03T22:29:16Z,aint fake,-1
UgyEXTQKO2SmmZDc8uJ4AaABAg,ItYOdWRo0JY,2019-02-03T22:32:32Z,such piss take,0
UgxiSpetNzs6Bmg7Xux4AaABAg,ItYOdWRo0JY,2019-02-03T09:39:12Z,awful,0
UgxSidnyfk495gmR-Xl4AaABAg,ItYOdWRo0JY,2019-02-03T07:08:24Z,fake iphone mean,-1
UgxLfGL6WUKd2bAHlt14AaABAg,ItYOdWRo0JY,2019-02-03T22:54:38Z,yu sad asl laugh,-1
Ugy8MRZ0hNxvt86e_5B4AaABAg,ItYOdWRo0JY,2019-02-03T10:01:49Z,wow hate watching videos,0
Ugz0A0n39fadUwQ7W1x4AaABAg,ItYOdWRo0JY,2019-02-03T08:20:48Z,am confused how phone fake still works,-1
Ugw8r2QzDeG1rt5uVw94AaABAg,ItYOdWRo0JY,2019-02-03T04:45:52Z,no value think,-1
UgwhHDbEyKPsh-C5Edh4AaABAg,ItYOdWRo0JY,2019-02-03T18:18:22Z,legit his dumb ass could have done give away or give one those fans,0
UgwkHi8FfFqozu7c4KJ4AaABAg,ItYOdWRo0JY,2019-02-02T09:09:34Z,first video see you already fake good job,0
UgzW7fsgMi69R6kAwId4AaABAg,ItYOdWRo0JY,2019-02-02T15:21:21Z,know you kept phone,-1
Ugx4KB7k_ICVaZQ2wEF4AaABAg,ItYOdWRo0JY,2019-02-02T08:23:55Z,k dislikes laugh,-1
UgyxOmvheXI9zGew9Y94AaABAg,ItYOdWRo0JY,2019-02-02T09:29:07Z,fake,0
UgwzyOax_drXWG3jOiN4AaABAg,ItYOdWRo0JY,2019-02-02T07:02:23Z,spoiled ass rich kid spends  dollars leave machine,0
Ugzv58zTMeZfpDgPMop4AaABAg,ItYOdWRo0JY,2019-02-02T05:52:05Z,knew fake,0
UgzAqKwf0o009ApY3MR4AaABAg,ItYOdWRo0JY,2019-02-02T09:48:54Z,why you copied david vlas,0
UgxB5H5EFQFrasQn1pd4AaABAg,ItYOdWRo0JY,2019-02-02T09:31:36Z,feel bad really want iphone ,0
UgycxDfFOi_IcCnelXR4AaABAg,ItYOdWRo0JY,2019-02-02T21:03:08Z,looser hope parents proud you laugh,0
UgyZShAMkRvX07KWBkd4AaABAg,ItYOdWRo0JY,2019-02-02T16:33:02Z,fake as balls,0
UgxDtJ9AOI6PscwC_WN4AaABAg,ItYOdWRo0JY,2019-02-02T13:24:48Z,hello,-1
Ugw9OiwctL8mYgpxRu14AaABAg,ItYOdWRo0JY,2019-02-02T14:15:49Z,damn video drama made us angry angry angry,-1
UgwSt3D-9k7mfsJEJzZ4AaABAg,ItYOdWRo0JY,2019-02-02T04:26:50Z,you bought stolen iphone,-1
UgwR6rAgy2CpahFQZtt4AaABAg,ItYOdWRo0JY,2019-02-02T03:53:34Z,you waste dude,0
UgxXBGm_7yz2ZBrM-KZ4AaABAg,ItYOdWRo0JY,2019-02-02T21:05:05Z,stupid selling iphone x,0
UgyY7FonKGL-CC21JGB4AaABAg,ItYOdWRo0JY,2019-02-02T05:36:37Z,you like unbelievably stupid,0
UgzCp0d0Br6ji61W0BR4AaABAg,ItYOdWRo0JY,2019-02-02T18:10:09Z,why much hate guys chill,-1
Ugy-UnErAg23Btoph3x4AaABAg,ItYOdWRo0JY,2019-02-01T01:53:55Z,messed up,0
Ugw4WM4x9DueZbBScdZ4AaABAg,ItYOdWRo0JY,2019-01-31T19:17:09Z,fuckin hate rich people,0
UgyE8i_ojjhTiG6eUE14AaABAg,ItYOdWRo0JY,2019-02-01T05:59:21Z,very bad acting,0
UgzMQEKfKFVAIaA1Yqt4AaABAg,ItYOdWRo0JY,2019-02-01T20:38:03Z,you soo fuckin dumb,0
UgxS4PC3-OY2z2QDSDp4AaABAg,ItYOdWRo0JY,2019-02-02T02:42:10Z,you must choose tmarket,-1
Ugz30Kp33HpylWmJOrp4AaABAg,ItYOdWRo0JY,2019-02-02T00:29:02Z,got gillette ad video,-1
UgyjbGzSgblA_tO5aV94AaABAg,ItYOdWRo0JY,2019-02-01T07:11:39Z,you wasted phone,0
UgxzFQCtmIGfv3t5_fx4AaABAg,ItYOdWRo0JY,2019-02-01T00:18:40Z,every iphone fans angry as hell maybe because shit stupid how phone expensive,-1
UgyH8e0dATsIGwf_-994AaABAg,ItYOdWRo0JY,2019-02-01T22:00:38Z,pull back,-1
UgyHnHb3Kzs3sg2TDTt4AaABAg,ItYOdWRo0JY,2019-01-31T22:51:57Z,fuck you bitch,0
UgwJ5Dsm36AyKAaKskt4AaABAg,ItYOdWRo0JY,2019-02-01T14:13:00Z,someonee watching techrex much,-1
UgxfpJQkmIsaYqnPfYd4AaABAg,ItYOdWRo0JY,2019-02-01T05:28:19Z,why would you recycle it,0
Ugxr28-dA_QRWI44fYB4AaABAg,ItYOdWRo0JY,2019-02-01T08:26:18Z,laugh laugh,-1
UgxjI1lvwqzQF5zwwh94AaABAg,ItYOdWRo0JY,2019-01-31T19:54:04Z,dude wtf wrong with you mean come mate,0
Ugzvl6eaqisCPGKNN5Z4AaABAg,ItYOdWRo0JY,2019-02-02T00:55:53Z,lies,0
UgzsNw3iQnhEZri98254AaABAg,ItYOdWRo0JY,2019-01-31T22:42:51Z,bad at lying you put flawless not good condition,0
